1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
489	-0.886695	-0.889754	0.076480	488.000000	88.852235	0.000239	0.246958	0.009918	4.4	0.0	105.5
490	-0.883093	-0.888774	0.142020	489.000000	88.678015	0.000244	0.245865	0.009826	4.2	0.0	105.2
491	-0.887376	-0.890310	0.073332	490.000000	88.504477	0.000233	0.247245	0.009942	4.2	0.0	105.3
492	-0.885215	-0.890990	0.144378	491.000000	88.331616	0.000227	0.247249	0.009863	4.5	0.0	105.5
493	-0.884262	-0.887105	0.071078	492.000000	88.159430	0.000246	0.247278	0.009923	4.3	0.0	105.3
494	-0.879818	-0.885632	0.145344	493.000000	87.987913	0.000217	0.247275	0.009885	5.2	0.0	106.4
495	-0.887013	-0.889806	0.069829	494.000000	87.817063	0.000226	0.247272	0.009924	4.5	0.0	105.5
496	-0.883709	-0.889539	0.145742	495.000000	87.646875	0.000248	0.247378	0.009893	4.5	0.0	105.6
497	-0.884922	-0.887674	0.068790	496.000000	87.477345	0.000272	0.247245	0.009934	4.3	0.0	105.4
498	-0.887239	-0.893086	0.146163	497.000000	87.308470	0.000242	0.247339	0.009872	4.3	0.0	105.4
499	-0.890319	-0.893002	0.067081	498.000000	87.140246	0.000232	0.247153	0.009886	4.5	0.0	105.5
500	-0.887879	-0.893719	0.145995	499.000000	86.972668	0.000223	0.247346	0.009869	4.6	0.0	105.7
501	-0.888122	-0.890775	0.066309	500.000000	86.805734	0.000239	0.247311	0.009915	4.8	0.0	105.8
502	-0.883935	-0.889799	0.146600	501.000000	86.639440	0.000241	0.247362	0.009864	4.1	0.0	105.0
503	-0.885808	-0.888402	0.064852	502.000000	86.473781	0.000260	0.247048	0.009899	4.4	0.0	105.4
504	-0.881081	-0.886953	0.146824	503.000000	86.308755	0.000249	0.247319	0.009854	4.6	0.0	106.2
505	-0.888509	-0.891050	0.063538	504.000000	86.144357	0.000227	0.247289	0.009891	4.3	0.0	105.4
506	-0.885421	-0.891311	0.147237	505.000000	85.980585	0.000243	0.247357	0.009895	4.2	0.0	105.3
507	-0.888256	-0.890790	0.063361	506.000000	85.817434	0.000231	0.246023	0.009842	4.4	0.0	105.5
508	-0.881281	-0.887091	0.145264	507.000000	85.654901	0.000224	0.247000	0.009884	4.3	0.0	105.4
509	-0.881840	-0.884417	0.064415	508.000000	85.492982	0.000251	0.245867	0.009849	4.3	0.0	105.3
510	-0.882253	-0.887978	0.143134	509.000000	85.331675	0.000248	0.246694	0.009852	5.6	0.0	106.7
511	-0.891069	-0.893760	0.067291	510.000000	85.170975	0.000232	0.238707	0.009500	4.1	0.0	105.1
512	-0.883010	-0.888191	0.129521	511.000000	85.010879	0.000236	0.241410	0.009681	4.2	0.0	105.2
513	-0.890418	-0.893346	0.073205	512.000000	84.851384	0.000245	0.246541	0.009855	4.2	0.0	105.1
514	-0.887290	-0.892644	0.133855	513.000000	84.692486	0.000216	0.245832	0.009836	4.1	0.0	105.2
515	-0.889088	-0.891963	0.071874	514.000000	84.534182	0.000225	0.247105	0.009883	4.4	0.0	105.5
516	-0.888308	-0.893708	0.135003	515.000000	84.376469	0.000213	0.246739	0.009866	4.1	0.0	105.1
517	-0.888938	-0.891771	0.070826	516.000000	84.219344	0.000227	0.247289	0.009900	4.2	0.0	105.1
518	-0.884212	-0.889630	0.135440	517.000000	84.062802	0.000246	0.247356	0.009900	4.3	0.0	105.3
519	-0.887653	-0.890471	0.070454	518.000000	83.906841	0.000234	0.247256	0.009882	4.0	0.0	105.0
520	-0.879093	-0.884479	0.134658	519.000000	83.751458	0.000252	0.247319	0.009892	4.4	0.0	105.8
521	-0.891823	-0.894635	0.070291	520.000000	83.596650	0.000221	0.247264	0.009875	5.0	0.0	106.3
522	-0.888536	-0.893892	0.133906	521.000000	83.442412	0.000227	0.247386	0.009899	5.8	0.0	106.8
523	-0.885781	-0.888599	0.070442	522.000000	83.288743	0.000228	0.247317	0.009896	6.0	0.0	106.9
524	-0.887653	-0.892991	0.133453	523.000000	83.135639	0.000223	0.247370	0.009908	4.3	0.0	105.6
525	-0.894765	-0.897641	0.071890	524.000000	82.983096	0.000215	0.236419	0.009375	4.3	0.0	105.2
526	-0.879010	-0.883494	0.112112	525.000000	82.831113	0.000259	0.236508	0.009531	4.0	0.0	105.1
527	-0.884576	-0.887563	0.074673	526.000000	82.679685	0.000279	0.236537	0.009388	4.5	0.0	105.5
528	-0.886313	-0.890673	0.109021	527.000000	82.528809	0.000229	0.236747	0.009533	4.0	0.0	105.0
529	-0.890298	-0.893399	0.077514	528.000000	82.378484	0.000223	0.237982	0.009447	4.3	0.0	105.3
530	-0.887542	-0.891867	0.108134	529.000000	82.228705	0.000240	0.239191	0.009628	4.3	0.0	105.5
531	-0.887360	-0.890658	0.082441	530.000000	82.079469	0.000258	0.242642	0.009677	4.0	0.0	105.0
532	-0.889176	-0.893638	0.111536	531.000000	81.930774	0.000233	0.244837	0.009803	3.9	0.0	104.9
533	-0.887436	-0.890870	0.085843	532.000000	81.782618	0.000240	0.246194	0.009882	4.2	0.0	105.2
534	-0.890089	-0.894637	0.113707	533.000000	81.634995	0.000230	0.246963	0.009867	4.8	0.0	105.8
535	-0.886167	-0.889577	0.085245	534.000000	81.487905	0.000245	0.247118	0.009876	4.3	0.0	105.3
536	-0.891497	-0.896049	0.113792	535.000000	81.341344	0.000232	0.247072	0.009884	4.4	0.0	105.4
537	-0.888395	-0.891793	0.084967	536.000000	81.195310	0.000252	0.247186	0.009913	4.0	0.0	105.0
538	-0.890498	-0.895063	0.114140	537.000000	81.049798	0.000222	0.246753	0.009862	4.1	0.0	105.1
539	-0.894331	-0.897666	0.083371	538.000000	80.904808	0.000219	0.247264	0.009900	4.4	0.0	105.5
540	-0.886900	-0.891506	0.115158	539.000000	80.760335	0.000241	0.245194	0.009773	4.5	0.0	105.5
541	-0.891863	-0.895042	0.079492	540.000000	80.616377	0.000222	0.246869	0.009892	4.8	0.0	106.0
542	-0.887716	-0.892442	0.118150	541.000000	80.472932	0.000234	0.246056	0.009832	5.6	0.0	106.7
543	-0.884770	-0.887858	0.077200	542.000000	80.329996	0.000248	0.247191	0.009916	6.1	0.0	107.1
544	-0.888025	-0.892829	0.120097	543.000000	80.187566	0.000225	0.246769	0.009859	5.7	0.0	106.7
545	-0.890347	-0.893361	0.075366	544.000000	80.045642	0.000227	0.247167	0.009892	4.9	0.0	106.0
546	-0.889798	-0.894619	0.120520	545.000000	79.904218	0.000199	0.247266	0.009905	5.4	0.0	106.6
547	-0.889226	-0.892235	0.075228	546.000000	79.763294	0.000237	0.247375	0.009909	4.8	0.0	105.9
548	-0.885720	-0.890533	0.120324	547.000000	79.622865	0.000235	0.247316	0.009902	4.6	0.0	105.7
549	-0.888440	-0.891429	0.074736	548.000000	79.482931	0.000227	0.247052	0.009880	4.3	0.0	105.4
550	-0.887985	-0.892763	0.119452	549.000000	79.343487	0.000238	0.247307	0.009892	4.2	0.0	105.2
551	-0.886386	-0.889374	0.074689	550.000000	79.204532	0.000238	0.247312	0.009911	4.3	0.0	105.3
552	-0.883490	-0.888269	0.119483	551.000000	79.066062	0.000248	0.247314	0.009870	4.2	0.0	105.3
553	-0.884454	-0.887418	0.074089	552.000000	78.928076	0.000251	0.241866	0.009645	4.3	0.0	105.3
554	-0.887727	-0.892175	0.111182	553.000000	78.790571	0.000254	0.244112	0.009798	4.1	0.0	105.0
555	-0.888080	-0.891263	0.079593	554.000000	78.653543	0.000235	0.245836	0.009865	4.6	0.1	105.9
556	-0.886824	-0.891318	0.112364	555.000000	78.516992	0.000231	0.247323	0.009873	4.5	0.0	105.5
557	-0.890455	-0.893636	0.079522	556.000000	78.380914	0.000212	0.247173	0.009902	4.4	0.0	105.5
558	-0.887699	-0.892195	0.112389	557.000000	78.245307	0.000227	0.247318	0.009885	4.6	0.0	105.6
559	-0.889781	-0.892937	0.078901	558.000000	78.110168	0.000207	0.247384	0.009891	4.3	0.0	105.4
560	-0.888924	-0.893413	0.112221	559.000000	77.975496	0.000250	0.247385	0.009855	4.5	0.0	105.5
561	-0.893574	-0.896690	0.077897	560.000000	77.841287	0.000203	0.247158	0.009879	4.7	0.0	105.7
562	-0.886207	-0.890698	0.112274	561.000000	77.707539	0.000211	0.247315	0.009875	4.4	0.0	105.4
563	-0.886498	-0.889599	0.077539	562.000000	77.574250	0.000240	0.247318	0.009910	4.6	0.0	105.7
564	-0.887884	-0.892391	0.112656	563.000000	77.441417	0.000217	0.247370	0.009901	4.5	0.0	106.4
565	-0.889776	-0.892866	0.077249	564.000000	77.309038	0.000234	0.245417	0.009804	4.4	0.0	105.4
566	-0.890625	-0.894996	0.109263	565.000000	77.177112	0.000217	0.246219	0.009865	4.6	0.0	105.7
567	-0.883609	-0.886792	0.079574	566.000000	77.045635	0.000238	0.244641	0.009836	4.5	0.0	105.5
568	-0.884379	-0.888681	0.107532	567.000000	76.914605	0.000223	0.245072	0.009751	4.2	0.0	105.3
569	-0.889441	-0.892572	0.078270	568.000000	76.784020	0.000239	0.245341	0.009849	4.9	0.0	106.3
570	-0.887461	-0.891826	0.109138	569.000000	76.653877	0.000214	0.242802	0.009695	5.7	0.0	106.7
571	-0.887556	-0.890497	0.073537	570.000000	76.524175	0.000228	0.246471	0.009878	4.3	0.0	105.2
572	-0.887167	-0.891725	0.113944	571.000000	76.394911	0.000230	0.246362	0.009822	4.4	0.0	105.4
573	-0.888265	-0.891127	0.071562	572.000000	76.266083	0.000236	0.247133	0.009909	4.3	0.0	105.5
574	-0.887375	-0.891992	0.115412	573.000000	76.137689	0.000246	0.247121	0.009836	4.5	0.0	105.6
575	-0.889473	-0.892263	0.069765	574.000000	76.009727	0.000213	0.247334	0.009911	4.3	0.0	105.4
576	-0.887031	-0.891695	0.116602	575.000000	75.882194	0.000212	0.247368	0.009876	4.5	0.0	105.6
577	-0.889446	-0.892200	0.068845	576.000000	75.755088	0.000235	0.246978	0.009914	4.2	0.0	105.2
578	-0.888869	-0.893541	0.116813	577.000000	75.628407	0.000235	0.247227	0.009843	4.2	0.0	105.3
579	-0.890103	-0.892795	0.067293	578.000000	75.502149	0.000234	0.244885	0.009844	4.6	0.0	105.7
580	-0.887667	-0.892327	0.116516	579.000000	75.376313	0.000234	0.247253	0.009843	4.1	0.0	105.2
581	-0.889871	-0.892582	0.067771	580.000000	75.250894	0.000220	0.233926	0.009370	4.2	0.0	105.2
582	-0.883525	-0.887710	0.104603	581.000000	75.125893	0.000233	0.245317	0.009794	4.4	0.0	105.4
583	-0.888933	-0.892026	0.077309	582.000000	75.001306	0.000233	0.246875	0.009911	4.7	0.0	105.7
584	-0.884590	-0.888857	0.106687	583.000000	74.877132	0.000237	0.247357	0.009856	4.2	0.0	105.2
585	-0.890633	-0.893671	0.075937	584.000000	74.753368	0.000226	0.247303	0.009928	4.3	0.0	105.3
586	-0.887751	-0.892056	0.107624	585.000000	74.630012	0.000247	0.247369	0.009865	4.5	0.0	105.5
587	-0.890077	-0.893057	0.074486	586.000000	74.507063	0.000232	0.247359	0.009928	4.2	0.0	105.2
588	-0.881836	-0.886176	0.108503	587.000000	74.384519	0.000219	0.247373	0.009858	4.4	0.0	105.5
589	-0.889349	-0.892265	0.072893	588.000000	74.262377	0.000241	0.247330	0.009939	4.2	0.0	105.3
590	-0.891631	-0.896020	0.109725	589.000000	74.140635	0.000226	0.247378	0.009874	4.3	0.0	105.3
591	-0.885336	-0.888192	0.071377	590.000000	74.019292	0.000215	0.247292	0.009929	4.3	0.0	105.3
592	-0.887118	-0.891534	0.110413	591.000000	73.898346	0.000232	0.247364	0.009865	4.2	0.0	105.2
593	-0.886001	-0.888797	0.069895	592.000000	73.777794	0.000236	0.247326	0.009931	4.2	0.0	105.2
594	-0.887553	-0.892006	0.111334	593.000000	73.657634	0.000242	0.247365	0.009852	4.1	0.0	105.2
595	-0.888118	-0.890845	0.068181	594.000000	73.537866	0.000215	0.246605	0.009881	4.2	0.0	105.2
596	-0.886767	-0.891231	0.111602	595.000000	73.418486	0.000227	0.247377	0.009866	4.2	0.0	105.3
597	-0.889107	-0.891812	0.067617	596.000000	73.299494	0.000228	0.246694	0.009896	4.4	0.0	105.5
598	-0.890059	-0.894530	0.111763	597.000000	73.180886	0.000249	0.247283	0.009830	4.4	0.0	105.5
599	-0.889945	-0.892589	0.066096	598.000000	73.062662	0.000251	0.247311	0.009966	4.3	0.0	105.2
600	-0.893701	-0.898262	0.114026	599.000000	72.944819	0.000228	0.247372	0.009853	4.5	0.0	105.6
601	-0.889591	-0.892215	0.065610	600.000000	72.827355	0.000223	0.182369	0.007292	4.3	0.0	105.4
602	-0.892215	-0.894039	0.045606	601.000000	72.710269	0.000231	0.238225	0.009579	4.3	0.0	105.3
603	-0.888758	-0.893695	0.123442	602.000000	72.593559	0.000211	0.245261	0.009820	4.3	0.0	105.3
604	-0.890079	-0.892207	0.053208	603.000000	72.477224	0.000235	0.243362	0.009742	4.3	0.0	105.4
605	-0.882778	-0.887576	0.119943	604.000000	72.361260	0.000248	0.246201	0.009874	5.0	0.0	106.0
606	-0.890997	-0.893301	0.057601	605.000000	72.245667	0.000223	0.244965	0.009799	4.2	0.0	105.2
607	-0.894314	-0.898998	0.117110	606.000000	72.130443	0.000225	0.247208	0.009901	4.3	0.0	105.4
608	-0.882745	-0.885130	0.059639	607.000000	72.015585	0.000237	0.247246	0.009870	4.7	0.0	105.8
609	-0.885375	-0.890022	0.116173	608.000000	71.901093	0.000249	0.247333	0.009921	4.3	0.0	106.0
610	-0.888894	-0.891308	0.060346	609.000000	71.786964	0.000266	0.247331	0.009856	5.1	0.0	106.4
611	-0.886530	-0.891118	0.114703	610.000000	71.673197	0.000229	0.247344	0.009918	6.2	0.0	107.3
612	-0.889180	-0.891628	0.061185	611.000000	71.559790	0.000250	0.247399	0.009870	4.4	0.0	105.5
613	-0.889783	-0.894325	0.113556	612.000000	71.446742	0.000238	0.247342	0.009937	4.5	0.0	105.6
614	-0.896249	-0.898734	0.062118	613.000000	71.334050	0.000195	0.247375	0.009888	4.7	0.0	105.8
615	-0.884062	-0.888557	0.112376	614.000000	71.221713	0.000247	0.247361	0.009926	4.6	0.0	105.6
616	-0.888782	-0.891284	0.062543	615.000000	71.109729	0.000226	0.247375	0.009877	4.5	0.0	105.6
617	-0.888219	-0.892668	0.111236	616.000000	70.998097	0.000228	0.247222	0.009911	4.5	0.0	105.5
618	-0.893361	-0.895875	0.062837	617.000000	70.886814	0.000220	0.247345	0.009863	4.5	0.0	105.5
619	-0.885388	-0.889791	0.110074	618.000000	70.775880	0.000226	0.247354	0.009925	4.6	0.0	106.5
620	-0.887119	-0.889668	0.063721	619.000000	70.665293	0.000237	0.247359	0.009846	4.6	0.0	105.7
621	-0.886924	-0.891261	0.108435	620.000000	70.555051	0.000230	0.247062	0.009899	4.3	0.0	105.8
622	-0.883911	-0.886481	0.064240	621.000000	70.445152	0.000233	0.247262	0.009868	4.7	0.0	105.7
623	-0.885802	-0.890107	0.107632	622.000000	70.335595	0.000228	0.247360	0.009939	4.2	0.0	105.2
624	-0.888989	-0.891601	0.065302	623.000000	70.226378	0.000222	0.247354	0.009853	4.2	0.0	105.2
625	-0.883809	-0.888046	0.105931	624.000000	70.117500	0.000268	0.246863	0.009947	4.4	0.0	105.4
626	-0.888270	-0.890927	0.066431	625.000000	70.008959	0.000249	0.247194	0.009841	4.1	0.0	105.1
627	-0.884639	-0.888797	0.103939	626.000000	69.900753	0.000220	0.247308	0.009942	4.4	0.0	105.4
628	-0.894418	-0.897135	0.067938	627.000000	69.792882	0.000206	0.247315	0.009861	4.0	0.0	105.0
629	-0.888383	-0.892487	0.102603	628.000000	69.685343	0.000239	0.246300	0.009872	4.2	0.0	105.1
630	-0.890213	-0.892900	0.067160	629.000000	69.578135	0.000218	0.246939	0.009849	4.7	0.0	105.7
631	-0.893095	-0.897187	0.102287	630.000000	69.471256	0.000219	0.247308	0.009950	4.3	0.0	105.4
632	-0.888211	-0.890959	0.068697	631.000000	69.364705	0.000239	0.247337	0.009840	4.6	0.0	105.6
633	-0.887466	-0.891480	0.100325	632.000000	69.258480	0.000253	0.247008	0.009943	4.8	0.0	105.9
634	-0.889752	-0.892548	0.069906	633.000000	69.152580	0.000209	0.247256	0.009862	4.4	0.0	105.5
635	-0.875791	-0.879739	0.098706	634.000000	69.047004	0.000248	0.247356	0.009935	4.2	0.0	105.2
636	-0.892384	-0.895224	0.071019	635.000000	68.941749	0.000228	0.247330	0.009863	5.0	0.0	106.1
637	-0.889331	-0.893220	0.097217	636.000000	68.836815	0.000235	0.247283	0.009930	4.4	0.0	105.4
638	-0.887999	-0.890874	0.071889	637.000000	68.732200	0.000233	0.246760	0.009818	4.5	0.0	105.5
639	-0.894220	-0.898016	0.094906	638.000000	68.627902	0.000203	0.247248	0.009931	4.7	0.0	105.8
640	-0.891309	-0.894267	0.073948	639.000000	68.523920	0.000236	0.243991	0.009684	4.0	0.0	105.0
641	-0.886839	-0.890419	0.089497	640.000000	68.420253	0.000241	0.247012	0.009960	4.1	0.0	105.1
642	-0.888131	-0.891307	0.079416	641.000000	68.316900	0.000254	0.246330	0.009783	4.6	0.0	105.7
643	-0.886619	-0.890052	0.085837	642.000000	68.213857	0.000226	0.247344	0.009938	4.2	0.0	105.2
644	-0.885974	-0.889249	0.081872	643.000000	68.111126	0.000234	0.247353	0.009846	4.3	0.0	105.3
645	-0.892902	-0.896263	0.084033	644.000000	68.008703	0.000221	0.247306	0.009954	4.6	0.0	105.6
646	-0.889682	-0.893019	0.083418	645.000000	67.906588	0.000242	0.247368	0.009840	4.1	0.0	105.1
647	-0.889320	-0.892594	0.081855	646.000000	67.804779	0.000222	0.247346	0.009944	4.0	0.0	104.9
648	-0.886046	-0.889444	0.084930	647.000000	67.703275	0.000216	0.247386	0.009843	4.1	0.0	105.1
649	-0.880812	-0.884009	0.079910	648.000000	67.602074	0.000236	0.247346	0.009954	4.2	0.0	105.1
650	-0.889743	-0.893205	0.086542	649.000000	67.501175	0.000219	0.247388	0.009845	4.3	0.0	105.3
651	-0.889079	-0.892192	0.077834	650.000000	67.400578	0.000214	0.247360	0.009940	4.3	0.0	105.2
652	-0.892710	-0.896226	0.087898	651.000000	67.300279	0.000211	0.247385	0.009863	5.5	0.0	106.8
653	-0.886071	-0.889124	0.076316	652.000000	67.200279	0.000231	0.247319	0.009952	7.5	0.0	108.6
654	-0.887222	-0.890786	0.089102	653.000000	67.100575	0.000231	0.247375	0.009842	6.9	0.0	107.9
655	-0.889507	-0.892477	0.074251	654.000000	67.001167	0.000230	0.247324	0.009965	5.1	0.0	106.1
656	-0.886094	-0.889730	0.090904	655.000000	66.902053	0.000228	0.247378	0.009860	5.1	0.0	106.3
657	-0.888674	-0.891564	0.072260	656.000000	66.803231	0.000236	0.247318	0.009956	4.7	0.0	105.8
658	-0.893319	-0.897008	0.092243	657.000000	66.704701	0.000217	0.247378	0.009843	4.5	0.0	105.6
659	-0.887823	-0.890630	0.070162	658.000000	66.606462	0.000224	0.247340	0.009937	4.7	0.0	105.8
660	-0.890468	-0.894211	0.093561	659.000000	66.508511	0.000220	0.247381	0.009851	4.1	0.0	105.2
661	-0.890826	-0.893566	0.068502	660.000000	66.410848	0.000204	0.247342	0.009934	4.1	0.0	105.1
662	-0.889001	-0.892788	0.094684	661.000000	66.313471	0.000219	0.247386	0.009841	4.3	0.0	105.4
663	-0.890933	-0.893602	0.066739	662.000000	66.216380	0.000223	0.247347	0.009934	4.1	0.0	105.2
664	-0.886279	-0.890118	0.095981	663.000000	66.119572	0.000228	0.247363	0.009836	4.4	0.0	105.4
665	-0.886184	-0.888779	0.064891	664.000000	66.023047	0.000224	0.247330	0.009936	4.4	0.0	105.3
666	-0.883689	-0.887583	0.097363	665.000000	65.926804	0.000225	0.247370	0.009868	4.2	0.0	105.2
667	-0.889027	-0.891569	0.063546	666.000000	65.830841	0.000244	0.247317	0.009945	4.5	0.0	105.5
668	-0.886652	-0.890588	0.098392	667.000000	65.735156	0.000237	0.247374	0.009832	4.6	0.0	105.6
669	-0.888817	-0.891276	0.061469	668.000000	65.639750	0.000229	0.247322	0.009941	4.3	0.0	105.3
670	-0.885783	-0.889781	0.099936	669.000000	65.544620	0.000240	0.246567	0.009794	4.3	0.0	105.7
671	-0.886177	-0.888530	0.058829	670.000000	65.449765	0.000251	0.247188	0.009946	4.1	0.0	105.0
672	-0.887968	-0.892053	0.102129	671.000000	65.355184	0.000223	0.245259	0.009753	4.4	0.0	105.5
673	-0.891207	-0.893429	0.055552	672.000000	65.260877	0.000215	0.247168	0.009931	4.4	0.0	105.5
674	-0.884305	-0.888493	0.104714	673.000000	65.166841	0.000260	0.247190	0.009818	4.6	0.0	105.7
675	-0.888265	-0.890403	0.053442	674.000000	65.073076	0.000235	0.247273	0.009959	4.4	0.0	105.4
676	-0.886653	-0.890927	0.106859	675.000000	64.979580	0.000221	0.246950	0.009818	4.2	0.0	105.2
677	-0.885136	-0.887179	0.051088	676.000000	64.886352	0.000255	0.247264	0.009979	4.3	0.0	105.3
678	-0.892746	-0.897112	0.109164	677.000000	64.793392	0.000222	0.246349	0.009800	4.3	0.0	105.3
679	-0.891620	-0.893542	0.048031	678.000000	64.700697	0.000235	0.247124	0.009935	4.2	0.0	105.2
680	-0.884074	-0.888511	0.110923	679.000000	64.608268	0.000255	0.246715	0.009809	4.5	0.0	105.5
681	-0.891462	-0.893303	0.046036	680.000000	64.516102	0.000225	0.243610	0.009766	4.2	0.0	105.2
682	-0.882225	-0.886556	0.108275	681.000000	64.424199	0.000232	0.245613	0.009814	4.4	0.0	105.4
683	-0.888634	-0.890592	0.048948	682.000000	64.332557	0.000221	0.244356	0.009821	4.4	0.0	105.4
684	-0.890965	-0.895219	0.106362	683.000000	64.241175	0.000205	0.246039	0.009811	4.1	0.0	105.1
685	-0.892927	-0.894933	0.050167	684.000000	64.150053	0.000217	0.245967	0.009875	4.4	0.0	105.4
686	-0.896504	-0.900744	0.105999	685.000000	64.059189	0.000192	0.246561	0.009840	4.4	0.0	105.3
687	-0.890426	-0.892425	0.049967	686.000000	63.968582	0.000232	0.246877	0.009927	4.3	0.0	105.3
688	-0.885317	-0.889600	0.107073	687.000000	63.878231	0.000241	0.246973	0.009841	4.3	0.0	105.3
689	-0.888317	-0.890257	0.048510	688.000000	63.788135	0.000254	0.247060	0.009945	4.1	0.0	105.0
690	-0.883928	-0.888263	0.108377	689.000000	63.698292	0.000239	0.247013	0.009849	4.4	0.0	105.4
691	-0.887243	-0.889112	0.046731	690.000000	63.608703	0.000225	0.247044	0.009907	4.0	0.0	105.0
692	-0.890519	-0.894884	0.109116	691.000000	63.519364	0.000241	0.246855	0.009838	4.1	0.0	105.1
693	-0.890638	-0.892464	0.045652	692.000000	63.430277	0.000227	0.247112	0.009924	4.3	0.0	105.3
694	-0.885525	-0.889939	0.110365	693.000000	63.341439	0.000242	0.244604	0.009734	4.2	0.0	105.2
695	-0.890025	-0.891728	0.042575	694.000000	63.252850	0.000245	0.246235	0.009872	4.2	0.0	105.7
696	-0.885739	-0.890211	0.111797	695.000000	63.164508	0.000203	0.246534	0.009853	4.7	0.0	106.3
697	-0.890527	-0.892206	0.041978	696.000000	63.076412	0.000251	0.246505	0.009900	5.1	0.0	106.1
698	-0.886605	-0.891094	0.112235	697.000000	62.988562	0.000234	0.246986	0.009856	4.3	0.0	105.3
699	-0.893215	-0.894866	0.041267	698.000000	62.900956	0.000237	0.245517	0.009816	4.3	0.0	105.2
700	-0.889375	-0.893828	0.111346	699.000000	62.813594	0.000250	0.247125	0.009871	4.3	0.0	105.3
701	-0.890108	-0.891790	0.042069	700.000000	62.726474	0.000243	0.246363	0.009866	4.5	0.0	105.5
702	-0.890125	-0.894565	0.111000	701.000000	62.639595	0.000261	0.247329	0.009905	4.1	0.0	105.1
703	-0.894385	-0.896087	0.042564	702.000000	62.552956	0.000225	0.246043	0.009836	4.1	0.0	105.0
704	-0.892126	-0.896512	0.109628	703.000000	62.466557	0.000217	0.247215	0.009894	4.4	0.0	105.4
705	-0.889130	-0.890863	0.043310	704.000000	62.380397	0.000255	0.246954	0.009895	4.2	0.0	105.3
706	-0.881291	-0.885668	0.109424	705.000000	62.294473	0.000261	0.247196	0.009908	4.5	0.0	105.5
707	-0.888984	-0.890720	0.043400	706.000000	62.208786	0.000230	0.246344	0.009870	4.1	0.0	105.0
708	-0.889411	-0.893750	0.108492	707.000000	62.123334	0.000245	0.247094	0.009913	4.2	0.0	105.2
709	-0.891087	-0.892844	0.043928	708.000000	62.038117	0.000243	0.246838	0.009840	4.1	0.0	105.1
710	-0.880525	-0.884809	0.107091	709.000000	61.953134	0.000235	0.247329	0.009886	4.2	0.0	105.2
711	-0.889039	-0.890820	0.044515	710.000000	61.868382	0.000224	0.246301	0.009833	4.4	0.0	105.4
712	-0.891759	-0.895990	0.105784	711.000000	61.783863	0.000227	0.247105	0.009923	4.5	0.0	105.4
713	-0.888986	-0.890850	0.046594	712.000000	61.699574	0.000225	0.243136	0.009687	4.4	0.0	105.5
714	-0.887047	-0.891015	0.099195	713.000000	61.615514	0.000223	0.244524	0.009817	4.4	0.0	105.4
715	-0.889048	-0.891099	0.051282	714.000000	61.531684	0.000240	0.244951	0.009778	4.1	0.0	105.0
716	-0.884468	-0.888355	0.097183	715.000000	61.448081	0.000239	0.246572	0.009904	4.3	0.0	105.2
717	-0.894369	-0.896507	0.053452	716.000000	61.364705	0.000240	0.247199	0.009834	4.5	0.0	105.5
718	-0.885527	-0.889359	0.095783	717.000000	61.281555	0.000224	0.247345	0.009933	4.5	0.0	105.5
719	-0.897000	-0.899194	0.054857	718.000000	61.198630	0.000227	0.247069	0.009835	4.3	0.0	105.3
720	-0.883887	-0.887648	0.094015	719.000000	61.115929	0.000233	0.247161	0.009911	4.9	0.0	106.0
721	-0.891201	-0.893437	0.055902	720.000000	61.033451	0.000237	0.247008	0.009835	4.4	0.0	105.4
722	-0.891329	-0.895026	0.092419	721.000000	60.951196	0.000227	0.247182	0.009940	4.1	0.0	105.1
723	-0.886165	-0.888482	0.057945	722.000000	60.869162	0.000257	0.243589	0.009671	4.2	0.0	105.3
724	-0.890036	-0.893485	0.086212	723.000000	60.787349	0.000233	0.245064	0.009851	4.8	0.0	105.9
725	-0.887456	-0.889952	0.062415	724.000000	60.705755	0.000254	0.246738	0.009852	4.4	0.0	105.4
726	-0.884864	-0.888275	0.085264	725.000000	60.624380	0.000249	0.246840	0.009928	4.4	0.0	105.4
727	-0.889215	-0.891763	0.063689	726.000000	60.543223	0.000220	0.247126	0.009856	4.7	0.0	105.8
728	-0.890267	-0.893624	0.083932	727.000000	60.462283	0.000211	0.246595	0.009906	4.4	0.0	105.4
729	-0.890090	-0.892657	0.064168	728.000000	60.381559	0.000268	0.247160	0.009800	4.4	0.0	105.4
730	-0.887729	-0.891016	0.082173	729.000000	60.301050	0.000218	0.246783	0.009904	4.6	0.0	105.6
731	-0.890051	-0.892681	0.065759	730.000000	60.220756	0.000238	0.244849	0.009703	4.3	0.0	105.3
732	-0.885504	-0.888619	0.077868	731.000000	60.140675	0.000247	0.245434	0.009912	4.3	0.0	105.3
733	-0.888429	-0.891241	0.070302	732.000000	60.060807	0.000214	0.246074	0.009783	4.7	0.0	105.7
734	-0.889019	-0.892001	0.074545	733.000000	59.981151	0.000242	0.246536	0.009939	4.2	0.0	105.3
735	-0.890811	-0.893732	0.073001	734.000000	59.901705	0.000232	0.247102	0.009823	4.8	0.0	105.8
736	-0.886910	-0.889811	0.072524	735.000000	59.822470	0.000224	0.247179	0.009923	5.1	0.0	106.4
