1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
27	-0.660494	-0.884760	5.606649	8.919883	803.625295	0.000232	0.079108	0.003222	4.8	0.0	105.8
28	-0.664334	-0.887756	5.585547	8.909869	803.894369	0.000216	0.123957	0.004895	4.9	0.0	105.9
29	-0.664445	-0.885372	5.523166	9.909869	777.886676	0.000229	0.089814	0.003626	4.9	0.0	105.8
30	-0.666847	-0.883058	5.405290	10.909869	753.509056	0.000240	0.119288	0.004805	4.8	0.0	106.0
31	-0.670001	-0.886917	5.422887	11.909869	730.612913	0.000220	0.142146	0.005571	4.7	0.0	105.7
32	-0.671098	-0.883723	5.315615	12.909869	709.067182	0.000252	0.087422	0.003616	4.8	0.0	106.0
33	-0.682092	-0.887622	5.138265	13.909869	688.755814	0.000219	0.081524	0.003347	5.0	0.0	106.1
34	-0.679369	-0.885064	5.142364	13.899854	688.953454	0.000227	0.134891	0.005274	5.0	0.0	105.9
35	-0.680099	-0.884527	5.110714	14.899854	669.762472	0.000225	0.094312	0.003829	6.9	0.0	107.9
36	-0.688284	-0.886420	4.953392	15.899854	651.611656	0.000231	0.094079	0.003850	6.1	0.0	107.1
37	-0.686803	-0.886610	4.995182	15.889840	651.788551	0.000218	0.150644	0.005906	5.3	0.0	106.3
38	-0.690111	-0.888297	4.954657	16.889840	634.586352	0.000221	0.106189	0.004314	4.9	0.0	106.1
39	-0.692242	-0.882642	4.760019	17.889840	618.268816	0.000236	0.086036	0.003494	4.9	0.0	105.9
40	-0.694232	-0.885623	4.784760	17.879825	618.428068	0.000220	0.127316	0.005019	7.2	0.0	108.3
41	-0.698955	-0.887890	4.723368	18.879825	602.920777	0.000236	0.100960	0.004061	6.6	0.0	107.7
42	-0.700907	-0.885107	4.604991	19.879825	588.172162	0.000227	0.110954	0.004505	6.3	0.0	107.3
43	-0.701640	-0.888596	4.673904	20.879825	574.127878	0.000214	0.130440	0.005125	4.8	0.0	105.8
44	-0.703430	-0.884807	4.534438	21.879825	560.738647	0.000239	0.105036	0.004298	4.6	0.0	105.7
45	-0.701958	-0.881900	4.498551	22.879825	547.959685	0.000232	0.135181	0.005278	4.9	0.0	106.0
46	-0.699745	-0.878995	4.481252	23.879825	535.750197	0.000249	0.108928	0.004457	4.5	0.0	105.4
47	-0.707737	-0.881663	4.348163	24.879825	524.072946	0.000238	0.101670	0.004068	4.7	0.0	106.0
48	-0.710419	-0.885282	4.371576	25.879825	512.893874	0.000242	0.122468	0.004862	4.3	0.0	105.4
49	-0.715016	-0.886554	4.288444	26.879825	502.181766	0.000233	0.103354	0.004142	5.0	0.0	106.1
50	-0.712737	-0.882049	4.232805	27.879825	491.907961	0.000234	0.121916	0.004867	4.7	0.0	105.8
51	-0.716392	-0.886067	4.241882	28.879825	482.046099	0.000221	0.116340	0.004601	4.6	0.0	105.6
52	-0.720910	-0.886292	4.134546	29.879825	472.571890	0.000225	0.107102	0.004353	4.9	0.0	105.8
53	-0.718162	-0.883986	4.145609	30.879825	463.462918	0.000224	0.132469	0.005192	4.5	0.0	105.5
54	-0.723039	-0.886663	4.090593	31.879825	454.698461	0.000221	0.111926	0.004546	4.7	0.0	105.8
55	-0.720170	-0.880961	4.019768	32.879825	446.259339	0.000257	0.126385	0.004943	4.7	0.0	105.6
56	-0.722926	-0.883996	4.026749	33.879825	438.127765	0.000244	0.114850	0.004664	4.3	0.0	105.3
57	-0.725861	-0.883027	3.929130	34.879825	430.287229	0.000240	0.108471	0.004336	4.6	0.0	105.5
58	-0.728271	-0.885807	3.938391	35.879825	422.722381	0.000227	0.118355	0.004726	4.8	0.0	105.8
59	-0.728755	-0.883412	3.866439	36.879825	415.418932	0.000244	0.107621	0.004285	4.8	0.0	105.9
60	-0.730731	-0.884379	3.841192	37.879825	408.363562	0.000229	0.125924	0.005034	4.9	0.0	105.8
61	-0.732985	-0.886160	3.829380	38.879825	401.543843	0.000216	0.116746	0.004610	4.3	0.0	105.4
62	-0.737551	-0.887620	3.751724	39.879825	394.948163	0.000234	0.110911	0.004494	4.4	0.0	105.4
63	-0.735767	-0.886059	3.757283	40.879825	388.565660	0.000235	0.131783	0.005173	4.9	0.0	105.8
64	-0.737626	-0.886186	3.714004	41.879825	382.386164	0.000214	0.119908	0.004841	4.3	0.0	105.2
65	-0.735531	-0.882385	3.671367	42.879825	376.400140	0.000243	0.132278	0.005182	4.3	0.0	105.3
66	-0.732987	-0.879468	3.662030	43.879825	370.598642	0.000252	0.121829	0.004941	4.8	0.0	105.9
67	-0.738990	-0.882824	3.595850	44.879825	364.973269	0.000243	0.130807	0.005169	4.6	0.0	105.6
68	-0.742558	-0.887123	3.614144	45.879825	359.516118	0.000243	0.130083	0.005246	4.7	0.0	105.8
69	-0.741305	-0.882954	3.541227	46.879825	354.219756	0.000247	0.128507	0.005097	4.3	0.0	105.3
70	-0.739227	-0.881276	3.551225	47.879825	349.077180	0.000235	0.134470	0.005400	4.6	0.0	105.7
71	-0.744761	-0.884737	3.499411	48.879825	344.081787	0.000255	0.133666	0.005311	4.6	0.0	105.6
72	-0.740759	-0.880472	3.492808	49.879825	339.227348	0.000248	0.138349	0.005547	4.9	0.0	106.0
73	-0.748744	-0.887062	3.457946	50.879825	334.507980	0.000229	0.140760	0.005578	6.1	0.0	107.0
74	-0.745705	-0.883369	3.441599	51.879825	329.918123	0.000241	0.135902	0.005488	8.8	0.0	109.9
75	-0.745476	-0.881571	3.402372	52.879825	325.452518	0.000257	0.143740	0.005669	7.6	0.0	108.7
76	-0.747530	-0.883479	3.398748	53.879825	321.106187	0.000235	0.138303	0.005577	6.2	0.0	107.2
77	-0.751019	-0.884937	3.347947	54.879825	316.874414	0.000227	0.143507	0.005711	4.3	0.0	105.4
78	-0.752751	-0.886985	3.355853	55.879825	312.752729	0.000235	0.140027	0.005650	4.6	0.0	105.5
79	-0.749383	-0.881259	3.296920	56.879825	308.736891	0.000230	0.141461	0.005621	4.9	0.0	105.9
80	-0.754573	-0.886890	3.307941	57.879825	304.822875	0.000236	0.141899	0.005701	4.4	0.0	105.4
81	-0.754557	-0.884725	3.254186	58.879825	301.006857	0.000241	0.143544	0.005720	4.5	0.0	105.5
82	-0.749830	-0.880378	3.263710	59.879825	297.285201	0.000232	0.146816	0.005892	4.9	0.0	105.9
83	-0.755254	-0.883957	3.217583	60.879825	293.654451	0.000248	0.149422	0.005930	4.5	0.0	105.5
84	-0.755060	-0.883967	3.222693	61.879825	290.111316	0.000233	0.150877	0.006054	4.9	0.0	105.8
85	-0.755337	-0.882613	3.181900	62.879825	286.652661	0.000242	0.157507	0.006254	4.9	0.0	105.9
86	-0.761692	-0.889383	3.192272	63.879825	283.275502	0.000225	0.160943	0.006466	4.6	0.0	105.6
87	-0.762822	-0.889012	3.154738	64.879825	279.976992	0.000213	0.169351	0.006767	4.7	0.0	105.8
88	-0.752918	-0.879834	3.172889	65.879825	276.754414	0.000248	0.175465	0.007036	5.0	0.0	106.0
89	-0.755592	-0.881090	3.137453	66.879825	273.605177	0.000245	0.184601	0.007355	5.3	0.0	106.3
90	-0.755677	-0.882153	3.161910	67.879825	270.526805	0.000236	0.188683	0.007557	4.7	0.0	106.0
91	-0.758169	-0.883108	3.123468	68.879825	267.516932	0.000256	0.194665	0.007756	4.6	0.0	105.6
92	-0.758927	-0.884946	3.150484	69.879825	264.573299	0.000249	0.197016	0.007904	4.7	0.0	105.7
93	-0.761166	-0.885605	3.110995	70.879825	261.693740	0.000238	0.201851	0.008069	4.7	0.0	105.7
94	-0.758099	-0.883712	3.140330	71.879825	258.876188	0.000247	0.201645	0.008083	4.8	0.0	105.8
95	-0.766482	-0.890245	3.094093	72.879825	256.118661	0.000232	0.206035	0.008241	5.5	0.0	106.7
96	-0.758673	-0.883953	3.132014	73.879825	253.419260	0.000250	0.204208	0.008191	5.7	0.0	106.8
97	-0.757237	-0.880260	3.075566	74.879825	250.776168	0.000257	0.208167	0.008291	5.2	0.0	106.2
98	-0.761136	-0.886021	3.122123	75.879825	248.187639	0.000244	0.205073	0.008218	6.7	0.0	107.7
99	-0.757522	-0.879813	3.057291	76.879825	245.652003	0.000241	0.210635	0.008402	6.5	0.0	107.5
100	-0.759926	-0.884618	3.117298	77.879825	243.167654	0.000250	0.206438	0.008287	6.7	0.0	107.9
101	-0.759457	-0.880964	3.037677	78.879825	240.733052	0.000243	0.211813	0.008464	9.9	0.0	111.0
102	-0.758998	-0.883520	3.113065	79.879825	238.346717	0.000247	0.207102	0.008289	8.9	0.0	109.9
103	-0.760631	-0.881271	3.016016	80.879825	236.007228	0.000248	0.211530	0.008453	6.8	0.0	107.9
104	-0.764460	-0.888814	3.108860	81.879825	233.713219	0.000224	0.208083	0.008323	5.9	0.0	106.9
105	-0.765483	-0.885377	2.997358	82.879825	231.463377	0.000233	0.210312	0.008406	5.6	0.0	106.7
106	-0.762315	-0.886361	3.101140	83.879825	229.256438	0.000227	0.208300	0.008341	5.4	0.0	106.4
107	-0.767036	-0.886341	2.982616	84.879825	227.091186	0.000226	0.211555	0.008448	5.8	0.0	106.8
108	-0.757646	-0.881433	3.094654	85.879825	224.966452	0.000236	0.207622	0.008324	5.2	0.0	106.3
109	-0.769299	-0.887923	2.965587	86.879825	222.881109	0.000229	0.210851	0.008418	5.7	0.0	106.7
110	-0.760527	-0.884069	3.088528	87.879825	220.834072	0.000243	0.205477	0.008228	5.7	0.0	106.8
111	-0.767269	-0.885175	2.947646	88.879825	218.824293	0.000240	0.155474	0.006202	5.9	0.0	107.0
112	-0.767617	-0.887570	2.998833	89.879825	216.850767	0.000228	0.184419	0.007433	5.6	0.0	106.7
113	-0.763511	-0.882961	2.986243	90.879825	214.912519	0.000254	0.220829	0.008861	5.6	0.0	106.7
114	-0.764162	-0.886714	3.063790	91.879825	213.008614	0.000236	0.212300	0.008432	5.8	0.0	106.9
115	-0.764452	-0.882673	2.955526	92.879825	211.138146	0.000254	0.228021	0.009137	6.0	0.0	107.0
116	-0.763652	-0.887111	3.086476	93.879825	209.300241	0.000245	0.215428	0.008607	5.6	0.0	106.7
117	-0.767401	-0.884258	2.921428	94.879825	207.494057	0.000231	0.222792	0.008899	5.6	0.0	106.6
118	-0.760730	-0.884333	3.090078	95.879825	205.718781	0.000226	0.215939	0.008639	5.4	0.0	106.5
119	-0.765732	-0.881859	2.903154	96.879825	203.973624	0.000234	0.175730	0.007072	6.1	0.0	107.2
120	-0.765459	-0.885196	2.993420	97.879825	202.257827	0.000243	0.213027	0.008514	5.6	0.0	106.6
121	-0.764328	-0.884097	2.994226	98.879825	200.570655	0.000232	0.238196	0.009515	5.6	0.0	106.6
122	-0.761448	-0.882369	3.023016	99.879825	198.911399	0.000244	0.213269	0.008551	5.4	0.0	106.5
123	-0.767919	-0.885533	2.940350	100.879825	197.279370	0.000237	0.227451	0.009115	5.7	0.0	106.8
124	-0.761729	-0.883329	3.040006	101.879825	195.673904	0.000238	0.214889	0.008584	5.1	0.0	106.2
125	-0.768935	-0.885324	2.909736	102.879825	194.094358	0.000230	0.232496	0.009287	4.9	0.0	105.9
126	-0.760395	-0.882786	3.059791	103.879825	192.540109	0.000240	0.216191	0.008663	4.9	0.0	106.3
127	-0.767543	-0.883126	2.889581	104.879825	191.010554	0.000259	0.206354	0.008291	4.8	0.0	105.9
128	-0.759204	-0.879461	3.006414	105.879825	189.505109	0.000260	0.207036	0.008226	4.9	0.0	106.0
129	-0.769118	-0.884212	2.877347	106.879825	188.023209	0.000250	0.203833	0.008194	4.6	0.0	105.7
130	-0.767687	-0.887541	2.996355	107.879825	186.564306	0.000223	0.208505	0.008277	4.9	0.0	106.0
131	-0.772765	-0.887889	2.878122	108.879825	185.127868	0.000229	0.134836	0.005439	8.1	0.0	109.6
132	-0.772446	-0.888145	2.892471	109.879825	183.713380	0.000232	0.198161	0.007948	7.7	0.0	109.0
133	-0.765744	-0.885599	2.996376	110.879825	182.320344	0.000240	0.219231	0.008764	8.9	0.0	110.0
134	-0.770467	-0.887037	2.914258	111.879825	180.948275	0.000240	0.216807	0.008684	7.1	0.0	108.2
135	-0.762727	-0.882010	2.982098	112.879825	179.596702	0.000253	0.223050	0.008891	5.9	0.0	106.9
136	-0.765473	-0.881927	2.911329	113.879825	178.265171	0.000246	0.214892	0.008608	5.4	0.0	106.4
137	-0.760913	-0.879335	2.960548	114.879825	176.953238	0.000254	0.224475	0.008937	5.2	0.0	106.1
138	-0.768862	-0.885448	2.914662	115.879825	175.660475	0.000249	0.207506	0.008338	5.1	0.0	106.2
139	-0.763011	-0.880170	2.928984	116.879825	174.386463	0.000251	0.226932	0.009031	4.8	0.0	105.9
140	-0.769253	-0.886549	2.932391	117.879825	173.130799	0.000231	0.208289	0.008371	4.9	0.0	105.9
141	-0.765932	-0.882104	2.904297	118.879825	171.893088	0.000250	0.204682	0.008261	5.1	0.0	106.2
142	-0.768062	-0.884654	2.914800	119.879825	170.672948	0.000224	0.182796	0.007230	4.3	0.0	105.3
143	-0.773146	-0.888007	2.871536	120.879825	169.470008	0.000225	0.206896	0.008311	4.8	0.0	105.8
144	-0.765946	-0.884276	2.958260	121.879825	168.283906	0.000240	0.215694	0.008614	4.5	0.0	105.6
145	-0.773429	-0.888650	2.880529	122.879825	167.114292	0.000233	0.227494	0.009078	5.1	0.0	106.1
146	-0.764219	-0.882940	2.968025	123.879825	165.960824	0.000242	0.216112	0.008672	4.3	0.0	105.3
147	-0.770100	-0.884424	2.858114	124.879825	164.823169	0.000233	0.229263	0.009151	4.5	0.0	105.6
148	-0.760989	-0.880113	2.978100	125.879825	163.701006	0.000242	0.217258	0.008708	4.3	0.0	105.3
149	-0.773121	-0.886504	2.834582	126.879825	162.594019	0.000228	0.227029	0.009057	4.4	0.0	105.5
150	-0.759565	-0.878937	2.984302	127.879825	161.501903	0.000252	0.218503	0.008778	4.6	0.0	105.6
151	-0.775175	-0.887921	2.818646	128.879825	160.424360	0.000223	0.217642	0.008699	4.7	0.0	105.8
152	-0.767043	-0.886104	2.976512	129.879825	159.361101	0.000224	0.219308	0.008776	4.5	0.0	105.6
153	-0.772646	-0.885350	2.817615	130.879825	158.311843	0.000245	0.231781	0.009241	4.9	0.0	105.9
154	-0.767782	-0.887241	2.986471	131.879825	157.276312	0.000229	0.219416	0.008790	4.7	0.0	105.8
155	-0.771269	-0.883584	2.807877	132.879825	156.254240	0.000250	0.169018	0.006780	4.9	0.0	106.0
156	-0.769475	-0.884873	2.884944	133.879825	155.245366	0.000241	0.217486	0.008707	4.9	0.0	105.9
157	-0.770297	-0.886194	2.897421	134.879825	154.249436	0.000233	0.234556	0.009365	4.9	0.0	105.9
158	-0.767920	-0.883922	2.900048	135.879825	153.266203	0.000231	0.215495	0.008629	4.5	0.0	105.5
159	-0.768818	-0.883453	2.865880	136.879825	152.295425	0.000249	0.232074	0.009252	5.5	0.0	106.7
160	-0.768642	-0.885285	2.916084	137.879825	151.336868	0.000244	0.216890	0.008700	9.2	0.0	110.5
161	-0.774695	-0.888375	2.841993	138.879825	150.390301	0.000226	0.228394	0.009130	8.0	0.0	109.0
162	-0.765176	-0.882220	2.926114	139.879825	149.455502	0.000255	0.218532	0.008750	6.7	0.0	107.8
163	-0.777164	-0.890150	2.824642	140.879825	148.532253	0.000222	0.225822	0.009024	5.0	0.0	106.0
164	-0.765906	-0.883139	2.930817	141.879825	147.620340	0.000243	0.219557	0.008791	4.7	0.0	105.7
165	-0.775169	-0.887666	2.812441	142.879825	146.719555	0.000220	0.224353	0.008976	4.8	0.0	106.1
166	-0.769454	-0.886752	2.932447	143.879825	145.829698	0.000219	0.220240	0.008808	4.9	0.0	106.1
167	-0.773761	-0.885856	2.802390	144.879825	144.950569	0.000230	0.223024	0.008914	4.7	0.0	105.6
168	-0.765511	-0.882762	2.931282	145.879825	144.081977	0.000246	0.220707	0.008846	4.5	0.0	105.5
169	-0.774062	-0.885887	2.795623	146.879825	143.223732	0.000243	0.223623	0.008923	4.4	0.0	105.4
170	-0.763173	-0.880333	2.928999	147.879825	142.375651	0.000261	0.220889	0.008853	5.0	0.0	106.0
171	-0.776876	-0.888441	2.789112	148.879825	141.537555	0.000213	0.217987	0.008722	4.8	0.0	105.8
172	-0.766400	-0.883235	2.920877	149.879825	140.709268	0.000230	0.221189	0.008851	4.4	0.0	105.4
173	-0.775895	-0.887488	2.789836	150.879825	139.890619	0.000234	0.224235	0.008963	4.2	0.0	105.2
174	-0.765913	-0.882749	2.920888	151.879825	139.081440	0.000246	0.221126	0.008863	4.8	0.0	105.8
175	-0.775082	-0.886484	2.785057	152.879825	138.281569	0.000229	0.203526	0.008150	4.5	0.0	105.6
176	-0.769065	-0.884842	2.894420	153.879825	137.490846	0.000240	0.219907	0.008797	4.5	0.0	105.5
177	-0.771660	-0.883885	2.805634	154.879825	136.709114	0.000251	0.224072	0.008935	4.9	0.0	105.9
178	-0.766092	-0.881781	2.892225	155.879825	135.936221	0.000249	0.217928	0.008753	4.4	0.0	105.5
179	-0.775433	-0.887270	2.795922	156.879825	135.172019	0.000227	0.220536	0.008804	4.3	0.0	105.4
180	-0.773874	-0.889432	2.888962	157.879825	134.416361	0.000227	0.217878	0.008741	4.4	0.0	105.4
181	-0.772192	-0.883754	2.789069	158.879825	133.669104	0.000237	0.219539	0.008746	4.8	0.0	105.9
182	-0.772413	-0.887766	2.883842	159.879825	132.930110	0.000221	0.217353	0.008714	4.5	0.0	105.5
183	-0.773760	-0.885086	2.783152	160.879825	132.199242	0.000238	0.198267	0.008004	4.9	0.0	106.2
184	-0.770175	-0.884220	2.851129	161.879825	131.476367	0.000238	0.210372	0.008341	5.0	0.0	106.1
185	-0.773184	-0.884719	2.788390	162.879825	130.761355	0.000248	0.189787	0.007646	5.0	0.0	106.0
186	-0.771316	-0.884561	2.831134	163.879825	130.054077	0.000228	0.218116	0.008674	6.3	0.0	107.5
187	-0.774606	-0.887191	2.814609	164.879825	129.354410	0.000227	0.206011	0.008248	7.8	0.0	108.8
188	-0.774840	-0.887551	2.817777	165.879825	128.662230	0.000226	0.219652	0.008733	5.9	0.0	107.3
189	-0.771514	-0.884560	2.826144	166.879825	127.977419	0.000230	0.211922	0.008498	4.4	0.0	105.3
190	-0.768633	-0.881293	2.816493	167.879825	127.299859	0.000240	0.170524	0.006846	4.8	0.0	105.8
191	-0.772861	-0.883690	2.770726	168.879825	126.629436	0.000261	0.211844	0.008525	4.9	0.0	105.9
192	-0.768380	-0.883243	2.871559	169.879825	125.966037	0.000242	0.233455	0.009305	4.9	0.0	105.8
193	-0.772374	-0.883886	2.787796	170.879825	125.309553	0.000241	0.214247	0.008614	4.8	0.0	105.9
194	-0.772094	-0.886001	2.847674	171.879825	124.659876	0.000238	0.232031	0.009240	4.4	0.0	105.4
195	-0.775834	-0.887881	2.801160	172.879825	124.016901	0.000240	0.216508	0.008711	4.3	0.0	105.2
196	-0.766652	-0.879810	2.828943	173.879825	123.380525	0.000253	0.229708	0.009142	4.9	0.0	105.8
197	-0.775908	-0.888287	2.809472	174.879825	122.750646	0.000228	0.217948	0.008759	4.3	0.0	105.3
198	-0.774973	-0.887563	2.814740	175.879825	122.127166	0.000233	0.228106	0.009086	4.4	0.0	105.4
199	-0.773707	-0.886305	2.814970	176.879825	121.509988	0.000241	0.218862	0.008791	4.8	0.0	106.2
200	-0.773760	-0.885887	2.803168	177.879825	120.899016	0.000246	0.227286	0.009052	4.4	0.0	105.4
201	-0.772784	-0.885531	2.818687	178.879825	120.294157	0.000239	0.219471	0.008808	5.0	0.0	106.2
202	-0.772146	-0.883872	2.793157	179.879825	119.695321	0.000232	0.226399	0.009039	4.8	0.0	105.8
203	-0.771951	-0.884818	2.821680	180.879825	119.102417	0.000229	0.219931	0.008821	4.5	0.0	105.5
204	-0.770858	-0.882221	2.784068	181.879825	118.515358	0.000239	0.225233	0.008998	4.8	0.0	105.8
205	-0.771222	-0.884156	2.823364	182.879825	117.934058	0.000247	0.220283	0.008834	4.4	0.0	105.4
206	-0.772483	-0.883549	2.776661	183.879825	117.358432	0.000242	0.225111	0.008993	5.1	0.0	106.3
207	-0.771943	-0.884929	2.824649	184.879825	116.788399	0.000232	0.220519	0.008829	5.1	0.0	106.1
208	-0.774517	-0.885298	2.769516	185.879825	116.223876	0.000248	0.223911	0.008951	4.3	0.0	105.3
209	-0.774294	-0.887301	2.825193	186.879825	115.664784	0.000239	0.220814	0.008847	4.6	0.0	105.7
210	-0.774451	-0.885018	2.764192	187.879825	115.111046	0.000245	0.224784	0.008971	4.9	0.0	106.0
211	-0.775856	-0.888877	2.825517	188.879825	114.562584	0.000219	0.220827	0.008848	4.9	0.0	105.9
212	-0.775558	-0.885897	2.758466	189.879825	114.019324	0.000228	0.222496	0.008911	6.0	0.0	107.2
213	-0.773100	-0.886087	2.824687	190.879825	113.481192	0.000238	0.221329	0.008866	8.6	0.0	109.6
214	-0.776681	-0.886873	2.754789	191.879825	112.948116	0.000236	0.223666	0.008939	7.2	0.0	108.3
215	-0.773057	-0.886000	2.823567	192.879825	112.420024	0.000241	0.221198	0.008868	4.4	0.0	105.3
216	-0.781291	-0.891299	2.750211	193.879825	111.896848	0.000232	0.222678	0.008894	4.6	0.0	105.7
217	-0.772824	-0.885679	2.821392	194.879825	111.378518	0.000242	0.221495	0.008872	4.9	0.0	105.8
218	-0.775987	-0.885855	2.746685	195.879825	110.864969	0.000234	0.222989	0.008915	4.7	0.0	105.8
219	-0.768184	-0.880957	2.819328	196.879825	110.356134	0.000250	0.221622	0.008874	4.9	0.0	105.9
220	-0.775314	-0.885018	2.742587	197.879825	109.851948	0.000239	0.222417	0.008866	4.9	0.0	105.8
221	-0.771597	-0.884243	2.816150	198.879825	109.352348	0.000220	0.221882	0.008892	5.3	0.0	106.3
222	-0.775573	-0.885186	2.740322	199.879825	108.857271	0.000241	0.221430	0.008837	4.8	0.0	105.8
223	-0.772722	-0.885205	2.812086	200.879825	108.366658	0.000235	0.222065	0.008885	4.8	0.0	105.8
224	-0.774534	-0.884096	2.739041	201.879825	107.880447	0.000251	0.219746	0.008770	5.0	0.0	106.1
225	-0.772737	-0.885022	2.807113	202.879825	107.398579	0.000238	0.222040	0.008903	4.6	0.0	105.6
226	-0.775322	-0.884929	2.740182	203.879825	106.920997	0.000240	0.221683	0.008845	5.0	0.0	106.1
227	-0.772424	-0.884574	2.803736	204.879825	106.447643	0.000239	0.221503	0.008881	4.9	0.0	105.9
228	-0.775268	-0.884834	2.739132	205.879825	105.978463	0.000256	0.220799	0.008802	4.5	0.0	105.5
229	-0.773009	-0.885001	2.799802	206.879825	105.513400	0.000235	0.220778	0.008857	4.6	0.0	105.6
230	-0.775515	-0.885045	2.738251	207.879825	105.052401	0.000229	0.222096	0.008868	4.9	0.0	105.9
231	-0.770208	-0.882107	2.797470	208.879825	104.595412	0.000245	0.219976	0.008815	5.1	0.0	106.3
232	-0.777511	-0.886881	2.734238	209.879825	104.142383	0.000228	0.221978	0.008854	4.2	0.0	105.3
233	-0.773585	-0.885394	2.795223	210.879825	103.693260	0.000253	0.219388	0.008803	4.9	0.0	106.1
234	-0.773730	-0.882918	2.729711	211.879825	103.247995	0.000228	0.221609	0.008838	4.5	0.0	105.6
235	-0.774857	-0.886558	2.792504	212.879825	102.806538	0.000242	0.219015	0.008800	4.8	0.0	105.8
236	-0.773762	-0.882768	2.725136	213.879825	102.368839	0.000257	0.221426	0.008818	4.3	0.0	105.4
237	-0.774492	-0.886058	2.789160	214.879825	101.934852	0.000234	0.218576	0.008769	4.7	0.0	105.9
238	-0.777892	-0.886704	2.720286	215.879825	101.504529	0.000243	0.220560	0.008790	5.4	0.0	106.8
239	-0.778070	-0.889517	2.786181	216.879825	101.077824	0.000214	0.217813	0.008721	9.0	0.0	110.1
240	-0.777596	-0.886298	2.717543	217.879825	100.654691	0.000238	0.197053	0.007946	7.3	0.0	108.3
241	-0.776090	-0.886553	2.761581	218.879825	100.235087	0.000239	0.203675	0.008091	5.0	0.0	106.0
242	-0.777376	-0.886379	2.725096	219.879825	99.818966	0.000230	0.179833	0.007239	4.3	0.0	105.4
243	-0.776221	-0.886197	2.749405	220.879825	99.406286	0.000238	0.214949	0.008562	4.3	0.0	105.2
244	-0.776097	-0.886173	2.751904	221.879825	98.997004	0.000236	0.218785	0.008761	4.8	0.0	105.8
245	-0.773074	-0.883094	2.750505	222.879825	98.591079	0.000256	0.219024	0.008761	4.9	0.0	106.0
