1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
500	-0.822047	-0.840281	0.455852	497.875192	533.531430	0.002005	0.195930	0.008020	4.8	0.1	107.1
501	-0.816976	-0.831232	0.356405	498.875192	532.505162	0.002053	0.195930	0.008092	4.8	0.1	107.0
502	-0.816789	-0.835259	0.461767	499.875192	531.482834	0.002131	0.195930	0.008105	4.8	0.1	107.1
503	-0.822401	-0.836510	0.352744	500.875192	530.464424	0.002088	0.195930	0.008040	4.6	0.1	106.9
504	-0.815134	-0.833343	0.455209	501.875192	529.449910	0.002054	0.195930	0.008134	4.6	0.1	106.9
505	-0.816321	-0.830802	0.362014	502.875192	528.439268	0.002317	0.195930	0.008153	4.5	0.1	106.7
506	-0.822426	-0.840333	0.447683	503.875192	527.432478	0.001996	0.195930	0.008106	4.7	0.1	107.0
507	-0.820311	-0.834980	0.366713	504.875192	526.429517	0.001850	0.195930	0.008041	4.9	0.1	107.2
508	-0.819947	-0.837570	0.440566	505.875192	525.430363	0.002335	0.195930	0.008128	4.7	0.1	107.0
509	-0.820987	-0.835493	0.362667	506.875192	524.434994	0.002122	0.195930	0.007967	4.5	0.1	106.7
510	-0.820718	-0.837828	0.427765	507.875192	523.443390	0.002087	0.195930	0.008021	4.7	0.1	106.9
511	-0.828246	-0.842911	0.366618	508.875192	522.455528	0.002140	0.195930	0.008110	4.5	0.1	106.7
512	-0.828612	-0.845986	0.434352	509.875192	521.471388	0.001823	0.195930	0.008099	4.9	0.1	107.2
513	-0.820128	-0.835007	0.371976	510.875192	520.490948	0.002353	0.195930	0.008156	4.6	0.1	106.8
514	-0.818222	-0.835218	0.424909	511.875192	519.514189	0.002609	0.195930	0.008197	4.7	0.1	107.0
515	-0.821233	-0.835887	0.366343	512.875192	518.541088	0.002069	0.195930	0.008039	4.6	0.1	106.9
516	-0.823152	-0.840073	0.423005	513.875192	517.571627	0.002289	0.195930	0.008221	4.7	0.1	107.0
517	-0.806795	-0.821912	0.377936	514.875192	516.605783	0.002272	0.195930	0.008114	4.9	0.1	107.2
518	-0.825204	-0.841637	0.410810	515.875192	515.643537	0.001766	0.195930	0.008019	4.6	0.1	106.9
519	-0.826295	-0.841649	0.383837	516.875192	514.684870	0.001576	0.195930	0.007969	4.6	0.1	106.8
520	-0.819893	-0.836056	0.404099	517.875192	513.729760	0.002085	0.195930	0.008119	4.6	0.1	107.7
521	-0.810280	-0.825718	0.385941	518.875192	512.778189	0.002766	0.195930	0.008525	4.7	0.1	107.0
522	-0.827418	-0.844496	0.426940	519.875192	511.830136	0.002239	0.195930	0.008136	4.8	0.1	107.9
523	-0.824317	-0.838628	0.357775	520.875192	510.885583	0.001837	0.195930	0.008122	4.7	0.1	107.0
524	-0.817707	-0.835083	0.434393	521.875192	509.944509	0.001979	0.195930	0.008101	4.6	0.1	106.9
525	-0.815832	-0.829882	0.351249	522.875192	509.006896	0.002365	0.195930	0.008237	4.5	0.1	106.7
526	-0.813239	-0.830672	0.435815	523.875192	508.072724	0.001966	0.195930	0.008124	4.8	0.1	107.1
527	-0.823655	-0.837626	0.349270	524.875192	507.141975	0.002105	0.195930	0.008128	4.7	0.1	106.9
528	-0.826755	-0.844007	0.431307	525.875192	506.214630	0.001835	0.195930	0.008068	4.6	0.1	107.0
529	-0.824687	-0.838624	0.348429	526.875192	505.290671	0.002696	0.195930	0.008337	4.5	0.1	106.8
530	-0.821114	-0.838421	0.432685	527.875192	504.370078	0.002380	0.195930	0.008040	4.6	0.1	106.9
531	-0.823465	-0.836608	0.328590	528.875192	503.452833	0.001954	0.195930	0.007944	4.8	0.1	107.1
532	-0.821367	-0.838642	0.431891	529.875192	502.538918	0.002315	0.195930	0.008065	5.0	0.1	107.2
533	-0.815190	-0.828382	0.329795	530.875192	501.628316	0.002378	0.195930	0.008156	4.5	0.1	106.8
534	-0.816332	-0.833812	0.437007	531.875192	500.721008	0.002359	0.195930	0.008135	4.8	0.1	107.1
535	-0.832494	-0.845584	0.327245	532.875192	499.816975	0.001859	0.195930	0.008126	4.5	0.1	106.8
536	-0.826133	-0.844104	0.449262	533.875192	498.916202	0.001922	0.195930	0.008113	5.2	0.1	107.5
537	-0.819494	-0.832384	0.322254	534.875192	498.018669	0.002150	0.195930	0.008114	4.7	0.1	106.9
538	-0.813935	-0.831611	0.441903	535.875192	497.124360	0.002261	0.195930	0.008132	4.9	0.1	107.2
539	-0.829640	-0.842401	0.319018	536.875192	496.233256	0.001839	0.195930	0.008027	4.5	0.1	106.8
540	-0.816021	-0.833666	0.441124	537.875192	495.345342	0.002919	0.195930	0.008268	4.8	0.1	107.1
541	-0.832858	-0.845311	0.311336	538.875192	494.460600	0.002162	0.195930	0.008135	4.9	0.1	107.1
542	-0.812502	-0.830449	0.448667	539.875192	493.579012	0.002328	0.195930	0.008174	4.8	0.1	107.0
543	-0.820401	-0.832773	0.309304	540.875192	492.700563	0.002087	0.195930	0.008125	4.6	0.1	106.8
544	-0.820965	-0.838941	0.449389	541.875192	491.825234	0.002294	0.195930	0.008250	4.6	0.1	106.9
545	-0.824622	-0.837211	0.314726	542.875192	490.953011	0.002144	0.195930	0.008105	4.8	0.1	107.9
546	-0.827084	-0.844574	0.437256	543.875192	490.083875	0.002291	0.195930	0.008169	4.9	0.1	107.2
547	-0.827718	-0.840353	0.315872	544.875192	489.217812	0.002532	0.195930	0.008250	4.6	0.1	106.8
548	-0.819235	-0.836708	0.436812	545.875192	488.354804	0.002603	0.195930	0.008305	4.7	0.1	107.0
549	-0.827544	-0.840270	0.318134	546.875192	487.494835	0.002300	0.195930	0.008263	4.6	0.1	106.8
550	-0.824143	-0.841989	0.446150	547.875192	486.637890	0.002629	0.195930	0.008250	4.8	0.1	107.2
551	-0.829019	-0.842175	0.328895	548.875192	485.783952	0.002382	0.195930	0.008353	4.6	0.1	106.9
552	-0.819734	-0.837212	0.436934	549.875192	484.933006	0.002168	0.195930	0.008150	4.8	0.1	107.9
553	-0.819702	-0.832090	0.309715	550.875192	484.085036	0.002309	0.195930	0.008231	4.8	0.1	107.1
554	-0.830702	-0.848294	0.439782	551.875192	483.240027	0.002077	0.195930	0.008092	4.9	0.1	108.0
555	-0.828273	-0.840613	0.308480	552.875192	482.397962	0.002043	0.195930	0.008034	4.6	0.1	106.8
556	-0.819340	-0.836382	0.426066	553.875192	481.558827	0.002069	0.195930	0.008159	4.6	0.1	106.9
557	-0.820663	-0.833421	0.318943	554.875192	480.722606	0.002408	0.195930	0.008218	4.5	0.1	106.7
558	-0.826098	-0.842950	0.421306	555.875192	479.889285	0.002135	0.195930	0.008082	4.7	0.1	107.0
559	-0.825081	-0.837579	0.312446	556.875192	479.058847	0.001922	0.195930	0.008034	5.2	0.1	108.3
560	-0.821990	-0.838794	0.420116	557.875192	478.231279	0.002215	0.195930	0.008123	4.7	0.1	107.0
561	-0.838650	-0.851168	0.312971	558.875192	477.406564	0.002451	0.195930	0.008092	4.7	0.1	107.0
562	-0.826745	-0.843123	0.409429	559.875192	476.584690	0.002290	0.195930	0.008187	4.7	0.1	107.8
563	-0.815867	-0.828869	0.325064	560.875192	475.765640	0.002214	0.195930	0.008353	4.6	0.1	107.5
564	-0.822101	-0.839175	0.426836	561.875192	474.949401	0.002339	0.195930	0.008128	5.1	0.1	107.5
565	-0.831000	-0.843964	0.324098	562.875192	474.135957	0.001897	0.195930	0.008058	4.6	0.1	106.8
566	-0.824666	-0.840804	0.403461	563.875192	473.325296	0.002190	0.195930	0.008288	4.6	0.1	106.9
567	-0.830741	-0.844307	0.339143	564.875192	472.517401	0.002046	0.195930	0.008157	4.6	0.1	106.9
568	-0.812881	-0.828558	0.391922	565.875192	471.712260	0.002099	0.195930	0.008119	4.8	0.1	108.0
569	-0.827900	-0.841250	0.333770	566.875192	470.909858	0.001994	0.195930	0.008082	4.8	0.1	107.8
570	-0.812468	-0.828023	0.388866	567.875192	470.110181	0.002901	0.195930	0.008378	4.9	0.1	107.2
571	-0.822351	-0.835764	0.335322	568.875192	469.313216	0.002141	0.195930	0.008141	4.7	0.1	107.8
572	-0.824931	-0.840413	0.387036	569.875192	468.518948	0.002341	0.195930	0.008117	4.6	0.1	106.9
573	-0.814709	-0.827774	0.326632	570.875192	467.727364	0.002561	0.195930	0.008211	5.7	0.1	108.1
574	-0.828683	-0.844222	0.388467	571.875192	466.938450	0.001940	0.195930	0.007989	4.7	0.1	107.0
575	-0.811739	-0.824567	0.320689	572.875192	466.152193	0.002028	0.195930	0.008172	4.6	0.1	106.9
576	-0.820230	-0.836346	0.402890	573.875192	465.368580	0.002337	0.195930	0.008192	4.7	0.1	107.0
577	-0.822943	-0.835468	0.313127	574.875192	464.587596	0.002316	0.195930	0.008219	4.7	0.1	107.0
578	-0.824709	-0.840899	0.404743	575.875192	463.809230	0.001955	0.195930	0.008098	4.7	0.1	107.8
579	-0.836352	-0.848732	0.309501	576.875192	463.033467	0.001947	0.195930	0.008038	4.9	0.1	108.0
580	-0.823480	-0.839408	0.398199	577.875192	462.260295	0.002095	0.195930	0.008235	4.6	0.1	106.9
581	-0.826651	-0.839590	0.323476	578.875192	461.489701	0.001890	0.195930	0.008038	4.6	0.1	107.0
582	-0.818769	-0.834091	0.383045	579.875192	460.721672	0.002201	0.195930	0.008252	4.5	0.1	106.7
583	-0.832094	-0.845500	0.335153	580.875192	459.956195	0.002484	0.195930	0.008175	4.8	0.1	107.1
584	-0.819097	-0.833778	0.367029	581.875192	459.193257	0.002505	0.195930	0.007970	4.6	0.1	106.8
585	-0.826206	-0.838797	0.314794	582.875192	458.432846	0.002121	0.195930	0.008109	4.7	0.1	107.0
586	-0.824861	-0.840389	0.388189	583.875192	457.674950	0.001986	0.195930	0.008071	4.6	0.1	106.8
587	-0.829095	-0.841648	0.313813	584.875192	456.919555	0.001966	0.195930	0.008026	4.8	0.1	107.2
588	-0.828142	-0.843463	0.383034	585.875192	456.166650	0.002114	0.195930	0.008113	4.6	0.1	107.6
589	-0.833406	-0.846089	0.317057	586.875192	455.416222	0.001823	0.195930	0.008017	4.7	0.1	107.0
590	-0.807554	-0.822752	0.379964	587.875192	454.668258	0.002356	0.195930	0.008417	4.6	0.1	106.8
591	-0.831443	-0.845138	0.342364	588.875192	453.922748	0.001858	0.195930	0.008052	4.7	0.1	107.0
592	-0.817705	-0.831888	0.354576	589.875192	453.179679	0.002276	0.195930	0.008235	4.9	0.1	107.2
593	-0.814117	-0.828099	0.349551	590.875192	452.439038	0.002838	0.195930	0.008337	4.6	0.1	106.9
594	-0.806888	-0.820729	0.346020	591.875192	451.700814	0.002483	0.195930	0.008372	4.6	0.1	106.9
595	-0.823671	-0.838366	0.367381	592.875192	450.964995	0.002013	0.195930	0.008015	4.9	0.1	108.0
596	-0.824298	-0.837099	0.320021	593.875192	450.231570	0.002152	0.195930	0.008213	4.6	0.1	106.8
597	-0.812886	-0.828056	0.379250	594.875192	449.500527	0.002625	0.195930	0.008072	4.8	0.1	107.1
598	-0.821324	-0.833228	0.297600	595.875192	448.771853	0.002421	0.195930	0.008256	4.6	0.1	106.9
599	-0.827371	-0.843232	0.396539	596.875192	448.045539	0.001998	0.195930	0.008124	4.9	0.1	107.2
600	-0.823338	-0.835148	0.295236	597.875192	447.321571	0.001925	0.195930	0.008044	4.7	0.1	107.8
601	-0.826839	-0.842412	0.389325	598.875192	446.599939	0.002254	0.195930	0.008151	4.7	0.1	107.0
602	-0.823321	-0.835168	0.296185	599.875192	445.880632	0.001999	0.195930	0.008131	4.6	0.1	106.9
603	-0.812294	-0.827999	0.392617	600.875192	445.163639	0.002398	0.195930	0.008173	4.8	0.1	107.0
604	-0.823807	-0.835368	0.289025	601.875192	444.448947	0.002080	0.195930	0.008200	4.6	0.1	106.8
605	-0.821712	-0.837788	0.401882	602.875192	443.736547	0.001789	0.195930	0.008069	4.6	0.1	106.9
606	-0.826323	-0.837620	0.282438	603.875192	443.026426	0.002239	0.195930	0.008201	5.0	0.1	107.3
607	-0.828063	-0.844247	0.404592	604.875192	442.318575	0.001983	0.195930	0.008086	4.8	0.1	107.1
608	-0.822948	-0.833946	0.274955	605.875192	441.612982	0.002212	0.195930	0.008087	5.1	0.1	107.4
609	-0.823084	-0.839011	0.398177	606.875192	440.909637	0.001963	0.195930	0.007993	4.7	0.1	107.0
610	-0.822208	-0.833058	0.271273	607.875192	440.208529	0.001922	0.195930	0.008031	4.5	0.1	106.7
611	-0.816686	-0.832744	0.401451	608.875192	439.509647	0.001884	0.195930	0.008170	4.7	0.1	107.0
612	-0.820596	-0.831960	0.284086	609.875192	438.812980	0.002125	0.195930	0.008168	4.7	0.1	107.0
613	-0.824148	-0.839911	0.394051	610.875192	438.118519	0.001979	0.195930	0.008047	4.7	0.1	106.9
614	-0.832571	-0.843594	0.275575	611.875192	437.426252	0.002034	0.195930	0.008105	4.6	0.1	107.7
615	-0.832528	-0.848406	0.396947	612.875192	436.736169	0.001987	0.195930	0.008063	4.7	0.1	107.1
616	-0.825338	-0.836214	0.271908	613.875192	436.048261	0.001976	0.195930	0.008135	4.6	0.1	106.9
617	-0.814396	-0.830537	0.403527	614.875192	435.362516	0.002196	0.195930	0.008104	4.7	0.1	107.0
618	-0.826666	-0.837151	0.262129	615.875192	434.678924	0.002028	0.195930	0.008075	4.5	0.1	106.8
619	-0.821957	-0.838103	0.403667	616.875192	433.997476	0.002135	0.195930	0.008124	4.7	0.1	107.0
620	-0.825644	-0.836160	0.262911	617.875192	433.318161	0.002391	0.195930	0.008181	4.9	0.1	107.3
621	-0.823073	-0.839127	0.401347	618.875192	432.640969	0.002226	0.195930	0.008160	4.8	0.1	107.1
622	-0.821995	-0.832566	0.264266	619.875192	431.965891	0.002616	0.195930	0.008335	4.6	0.1	106.8
623	-0.821591	-0.837818	0.405692	620.875192	431.292916	0.002355	0.195930	0.007990	4.6	0.1	106.9
624	-0.817580	-0.827228	0.241187	621.875192	430.622035	0.002244	0.195930	0.008152	4.8	0.1	107.0
625	-0.814427	-0.831232	0.420105	622.875192	429.953237	0.002244	0.195930	0.008075	4.8	0.1	107.1
626	-0.828873	-0.838242	0.234240	623.875192	429.286514	0.002214	0.195930	0.008115	4.7	0.1	107.0
627	-0.822823	-0.839829	0.425156	624.875192	428.621855	0.002451	0.195930	0.008190	4.8	0.1	107.1
628	-0.830327	-0.839589	0.231544	625.875192	427.959252	0.001925	0.195930	0.008081	4.8	0.1	107.0
629	-0.812622	-0.829684	0.426533	626.875192	427.298694	0.002011	0.195930	0.008100	4.9	0.1	108.0
630	-0.823238	-0.832545	0.232676	627.875192	426.640172	0.001766	0.195930	0.008045	4.6	0.1	106.9
631	-0.823328	-0.840268	0.423505	628.875192	425.983676	0.001842	0.195930	0.008079	4.8	0.1	107.8
632	-0.839710	-0.849079	0.234218	629.875192	425.329198	0.001629	0.195930	0.008001	4.5	0.1	106.8
633	-0.827260	-0.844007	0.418652	630.875192	424.676727	0.002012	0.195930	0.008046	4.6	0.1	106.9
634	-0.823186	-0.832404	0.230454	631.875192	424.026256	0.002146	0.195930	0.008071	4.7	0.1	107.0
635	-0.829846	-0.846493	0.416176	632.875192	423.377774	0.002092	0.195930	0.008071	4.7	0.1	107.0
636	-0.826918	-0.836138	0.230506	633.875192	422.731272	0.002011	0.195930	0.008044	5.1	0.1	107.4
637	-0.818398	-0.834986	0.414689	634.875192	422.086742	0.002184	0.195930	0.007926	4.8	0.1	107.9
638	-0.829610	-0.838242	0.215812	635.875192	421.444175	0.002159	0.195930	0.008120	4.8	0.1	107.1
639	-0.826359	-0.843585	0.430648	636.875192	420.803561	0.001924	0.195930	0.008146	4.8	0.1	107.1
640	-0.842272	-0.851161	0.222210	637.875192	420.164891	0.002026	0.195930	0.008049	4.7	0.1	106.9
641	-0.815746	-0.832512	0.419150	638.875192	419.528157	0.002767	0.195930	0.008377	4.6	0.1	106.9
642	-0.827411	-0.836646	0.230875	639.875192	418.893350	0.002086	0.195930	0.008053	4.5	0.1	107.6
643	-0.818066	-0.834368	0.407562	640.875192	418.260461	0.002091	0.195930	0.008113	4.9	0.1	107.2
644	-0.829466	-0.838864	0.234944	641.875192	417.629482	0.001874	0.195930	0.008088	4.6	0.1	106.9
645	-0.813660	-0.830014	0.408867	642.875192	417.000404	0.002136	0.195930	0.008041	4.8	0.1	107.9
646	-0.831062	-0.840142	0.227002	643.875192	416.373218	0.002167	0.195930	0.008152	4.7	0.1	106.9
647	-0.819295	-0.835861	0.414135	644.875192	415.747916	0.002308	0.195930	0.008016	4.6	0.1	107.0
648	-0.830125	-0.838602	0.211920	645.875192	415.124489	0.002342	0.195930	0.008204	4.9	0.1	107.2
649	-0.819248	-0.836357	0.427714	646.875192	414.502929	0.002737	0.195930	0.008259	4.7	0.1	107.0
650	-0.828117	-0.836326	0.205216	647.875192	413.883227	0.001977	0.195930	0.008034	4.7	0.1	107.0
651	-0.817987	-0.835048	0.426532	648.875192	413.265376	0.002339	0.195930	0.008205	4.7	0.1	107.0
652	-0.820794	-0.829206	0.210308	649.875192	412.649367	0.002372	0.195930	0.008133	4.7	0.1	106.9
653	-0.819301	-0.836056	0.418862	650.875192	412.035191	0.002184	0.195930	0.007983	4.8	0.1	107.2
654	-0.828475	-0.836549	0.201848	651.875192	411.422841	0.002312	0.195930	0.008178	4.5	0.1	106.8
655	-0.823681	-0.840900	0.430461	652.875192	410.812308	0.001913	0.195930	0.007990	4.6	0.1	106.9
656	-0.841120	-0.848884	0.194115	653.875192	410.203585	0.002352	0.195930	0.008151	4.8	0.1	107.1
657	-0.821313	-0.838643	0.433246	654.875192	409.596663	0.002550	0.195930	0.008249	4.6	0.1	107.0
658	-0.832088	-0.839945	0.196414	655.875192	408.991534	0.002200	0.195930	0.007888	4.6	0.1	106.9
659	-0.826435	-0.842881	0.411151	656.875192	408.388191	0.002082	0.195930	0.008223	4.8	0.1	107.9
660	-0.827890	-0.836912	0.225563	657.875192	407.786625	0.002227	0.195930	0.008170	4.5	0.1	106.8
661	-0.821051	-0.837161	0.402747	658.875192	407.186828	0.002145	0.195930	0.008330	4.9	0.1	107.3
662	-0.827315	-0.836907	0.239788	659.875192	406.588794	0.001958	0.195930	0.008132	4.8	0.1	107.1
663	-0.818659	-0.834220	0.389023	660.875192	405.992514	0.001781	0.195930	0.008067	4.7	0.1	107.0
664	-0.819829	-0.829310	0.237020	661.875192	405.397980	0.002257	0.195930	0.008135	4.6	0.1	106.8
665	-0.829707	-0.845061	0.383855	662.875192	404.805184	0.002107	0.195930	0.008098	5.8	0.1	108.3
666	-0.823040	-0.832494	0.236345	663.875192	404.214120	0.002348	0.195930	0.008201	4.9	0.1	107.3
667	-0.812302	-0.827746	0.386076	664.875192	403.624780	0.002453	0.195930	0.008228	5.4	0.1	107.8
668	-0.826378	-0.835798	0.235494	665.875192	403.037155	0.002246	0.195930	0.008157	4.9	0.1	107.1
669	-0.817449	-0.832808	0.383961	666.875192	402.451239	0.002595	0.195930	0.008277	4.8	0.1	107.1
670	-0.814333	-0.823770	0.235923	667.875192	401.867024	0.002911	0.195930	0.008338	4.7	0.1	107.0
671	-0.824680	-0.839876	0.379900	668.875192	401.284502	0.002270	0.195930	0.008222	4.8	0.1	107.1
672	-0.826673	-0.836336	0.241568	669.875192	400.703667	0.002482	0.195930	0.008134	4.7	0.1	107.0
673	-0.826487	-0.841173	0.367140	670.875192	400.124511	0.002165	0.195930	0.008079	4.7	0.1	107.0
674	-0.833770	-0.843496	0.243141	671.875192	399.547027	0.001870	0.195930	0.008068	4.7	0.1	107.0
675	-0.821048	-0.835900	0.371317	672.875192	398.971207	0.002530	0.195930	0.008305	4.9	0.1	107.3
676	-0.831364	-0.841253	0.247227	673.875192	398.397045	0.002322	0.195930	0.008196	4.7	0.1	107.8
677	-0.826908	-0.841573	0.366638	674.875192	397.824533	0.002568	0.195930	0.008314	4.9	0.1	107.2
678	-0.828871	-0.838878	0.250182	675.875192	397.253664	0.002126	0.195930	0.008051	4.9	0.1	107.1
679	-0.814022	-0.828201	0.354488	676.875192	396.684431	0.002592	0.195930	0.008267	4.7	0.1	106.9
680	-0.825887	-0.836116	0.255738	677.875192	396.116827	0.002014	0.195930	0.008101	4.6	0.1	106.8
681	-0.827437	-0.841572	0.353364	678.875192	395.550844	0.001760	0.195930	0.008079	4.7	0.1	107.0
682	-0.827906	-0.838217	0.257786	679.875192	394.986477	0.002223	0.195930	0.008101	4.7	0.1	107.0
683	-0.833564	-0.847380	0.345411	680.875192	394.423719	0.002312	0.195930	0.008161	4.6	0.1	106.9
684	-0.824930	-0.835309	0.259471	681.875192	393.862561	0.002259	0.195930	0.008125	4.9	0.1	107.1
685	-0.820126	-0.833840	0.342853	682.875192	393.302998	0.002116	0.195930	0.008280	4.8	0.1	107.1
686	-0.823311	-0.834372	0.276538	683.875192	392.745023	0.002163	0.195930	0.008173	4.8	0.1	107.8
687	-0.825793	-0.839041	0.331185	684.875192	392.188628	0.001917	0.195930	0.008042	4.7	0.1	107.0
688	-0.829340	-0.840120	0.269489	685.875192	391.633808	0.002211	0.195930	0.008147	4.6	0.1	106.8
689	-0.824304	-0.837594	0.332254	686.875192	391.080555	0.002162	0.195930	0.008147	4.8	0.1	107.9
690	-0.819753	-0.830541	0.269695	687.875192	390.528864	0.002183	0.195930	0.008170	4.9	0.1	107.2
691	-0.827230	-0.840540	0.332765	688.875192	389.978726	0.002035	0.195930	0.008185	4.6	0.1	106.9
692	-0.822615	-0.833546	0.273266	689.875192	389.430137	0.001807	0.195930	0.008015	4.7	0.1	107.8
693	-0.830804	-0.843705	0.322527	690.875192	388.883088	0.001952	0.195930	0.008082	4.7	0.1	107.0
694	-0.825718	-0.836721	0.275094	691.875192	388.337575	0.002240	0.195930	0.008344	4.6	0.1	106.9
695	-0.826789	-0.840267	0.336961	692.875192	387.793590	0.001998	0.195930	0.008096	5.2	0.1	108.1
696	-0.834689	-0.845057	0.259212	693.875192	387.251126	0.001932	0.195930	0.008191	4.6	0.1	106.8
697	-0.813743	-0.827542	0.344977	694.875192	386.710178	0.002388	0.195930	0.008208	4.6	0.1	106.9
698	-0.827882	-0.837889	0.250174	695.875192	386.170740	0.002131	0.195930	0.008115	4.5	0.1	106.7
699	-0.813503	-0.827198	0.342370	696.875192	385.632804	0.002292	0.195930	0.008132	4.9	0.1	107.2
700	-0.831201	-0.841096	0.247386	697.875192	385.096365	0.001973	0.195930	0.007963	4.7	0.1	107.7
701	-0.823404	-0.836796	0.334801	698.875192	384.561416	0.002038	0.195930	0.008190	4.7	0.1	107.0
702	-0.828241	-0.838762	0.263032	699.875192	384.027951	0.002237	0.195930	0.008222	4.7	0.1	106.9
703	-0.818095	-0.831392	0.332422	700.875192	383.495965	0.002305	0.195930	0.008152	4.8	0.1	107.1
704	-0.826927	-0.837146	0.255481	701.875192	382.965450	0.002408	0.195930	0.008198	4.6	0.1	106.9
705	-0.825511	-0.838815	0.332601	702.875192	382.436401	0.001905	0.195930	0.007991	4.7	0.1	107.0
706	-0.834303	-0.844276	0.249321	703.875192	381.908812	0.002163	0.195930	0.008191	4.7	0.1	107.0
707	-0.823582	-0.837260	0.341963	704.875192	381.382676	0.002214	0.195930	0.008198	4.9	0.1	108.1
708	-0.821357	-0.831308	0.248756	705.875192	380.857988	0.002496	0.195930	0.008076	4.7	0.1	106.9
709	-0.837289	-0.850279	0.324754	706.875192	380.334742	0.002111	0.195930	0.008114	4.8	0.1	107.2
710	-0.835487	-0.845854	0.259171	707.875192	379.812931	0.002028	0.195930	0.008126	4.7	0.1	107.0
711	-0.825891	-0.838950	0.326465	708.875192	379.292551	0.002499	0.195930	0.008182	4.8	0.1	108.0
712	-0.822184	-0.832294	0.252737	709.875192	378.773594	0.002626	0.195930	0.008303	4.6	0.1	107.5
713	-0.813428	-0.826701	0.331821	710.875192	378.256055	0.002310	0.195930	0.008182	4.7	0.1	107.0
714	-0.824011	-0.834008	0.249929	711.875192	377.739929	0.002412	0.195930	0.008223	4.8	0.1	107.1
715	-0.826872	-0.840148	0.331897	712.875192	377.225210	0.002756	0.195930	0.008442	4.9	0.1	107.2
716	-0.835060	-0.845393	0.258340	713.875192	376.711891	0.002466	0.195930	0.008249	4.7	0.1	106.9
717	-0.830527	-0.843435	0.322678	714.875192	376.199967	0.002120	0.195930	0.008046	5.0	0.1	107.3
718	-0.828381	-0.838368	0.249679	715.875192	375.689433	0.002221	0.195930	0.008118	4.8	0.1	107.2
719	-0.828829	-0.841836	0.325175	716.875192	375.180283	0.002340	0.195930	0.008189	4.7	0.1	107.0
720	-0.819089	-0.829158	0.251736	717.875192	374.672511	0.001890	0.195930	0.008076	4.7	0.1	107.0
721	-0.826483	-0.839470	0.324681	718.875192	374.166111	0.002697	0.195930	0.008395	4.7	0.1	107.0
722	-0.822858	-0.833239	0.259532	719.875192	373.661078	0.002433	0.195930	0.008258	4.6	0.1	106.8
723	-0.820685	-0.833416	0.318263	720.875192	373.157407	0.002013	0.195930	0.008105	5.4	0.1	107.7
724	-0.820189	-0.830424	0.255863	721.875192	372.655092	0.002309	0.195930	0.008085	4.7	0.1	107.0
725	-0.825500	-0.837960	0.311481	722.875192	372.154128	0.002480	0.195930	0.008278	4.6	0.1	106.9
726	-0.829619	-0.840198	0.264479	723.875192	371.654508	0.001925	0.195930	0.008088	4.6	0.1	106.9
727	-0.824772	-0.837078	0.307636	724.875192	371.156229	0.002300	0.195930	0.008134	4.7	0.1	106.9
728	-0.826594	-0.837047	0.261337	725.875192	370.659283	0.002056	0.195930	0.008025	4.8	0.1	107.1
729	-0.813801	-0.825891	0.302236	726.875192	370.163667	0.002596	0.195930	0.008228	4.8	0.1	107.1
730	-0.830646	-0.841236	0.264754	727.875192	369.669374	0.002411	0.195930	0.008128	4.9	0.1	107.1
731	-0.828877	-0.840779	0.297552	728.875192	369.176399	0.002057	0.195930	0.008114	4.6	0.1	106.9
732	-0.822517	-0.833325	0.270199	729.875192	368.684738	0.002303	0.195930	0.008107	4.7	0.1	107.0
733	-0.826493	-0.838162	0.291725	730.875192	368.194384	0.002284	0.195930	0.008189	4.8	0.1	107.1
734	-0.831291	-0.842319	0.275722	731.875192	367.705333	0.002115	0.195930	0.008057	4.8	0.1	107.0
735	-0.825688	-0.837066	0.284444	732.875192	367.217579	0.002406	0.195930	0.008215	4.6	0.1	106.9
736	-0.830241	-0.841470	0.280730	733.875192	366.731118	0.002749	0.195930	0.008263	4.5	0.1	106.7
737	-0.828401	-0.839614	0.280345	734.875192	366.245944	0.002099	0.195930	0.008096	4.9	0.1	107.3
738	-0.824779	-0.836061	0.282061	735.875192	365.762052	0.002004	0.195930	0.008157	4.5	0.1	106.8
739	-0.835405	-0.846814	0.285204	736.875192	365.279437	0.001982	0.195930	0.008061	4.6	0.1	106.8
740	-0.824488	-0.835461	0.274330	737.875192	364.798093	0.001951	0.195930	0.008111	4.7	0.1	107.8
741	-0.829152	-0.840689	0.288445	738.875192	364.318017	0.002105	0.195930	0.008079	4.6	0.1	106.8
742	-0.825478	-0.836215	0.268429	739.875192	363.839203	0.002286	0.195930	0.008123	4.9	0.1	107.3
743	-0.827440	-0.838937	0.287422	740.875192	363.361645	0.001925	0.195930	0.008086	4.5	0.1	106.8
744	-0.824896	-0.835767	0.271770	741.875192	362.885340	0.002386	0.195930	0.008212	4.7	0.1	107.0
745	-0.835803	-0.847284	0.287021	742.875192	362.410281	0.002076	0.195930	0.008186	4.6	0.1	106.9
746	-0.829384	-0.840414	0.275758	743.875192	361.936465	0.002355	0.195930	0.008166	4.7	0.1	107.0
747	-0.826959	-0.838143	0.279598	744.875192	361.463886	0.001804	0.195930	0.008067	4.6	0.1	106.9
