1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
32	-0.548827	-0.746537	19.770983	23.000000	3233.581213	0.384110	21.979253	0.008150	5.7	0.0	106.3
33	-0.608772	-0.763992	15.522019	24.000000	3161.723853	0.137127	149.936801	0.005013	7.0	0.0	107.4
34	-0.578491	-0.703225	12.473411	25.000000	3092.990726	0.021888	54.107860	0.003307	5.3	0.0	105.7
35	-0.647257	-0.773923	12.666590	26.000000	3027.182413	0.078699	86.476723	0.004837	4.8	0.0	105.2
36	-0.573821	-0.724919	15.109805	27.000000	2964.116112	0.076763	1.152473	0.005013	5.4	0.0	105.7
37	-0.603861	-0.731191	12.732982	28.000000	2903.623947	0.178225	52.241240	0.005040	5.2	0.0	105.6
38	-0.576699	-0.725222	14.852300	29.000000	2845.551468	0.351113	25.271896	0.005505	5.5	0.0	105.8
39	-0.626727	-0.762866	13.613882	30.000000	2789.756341	0.349044	1.359508	0.005395	5.3	0.0	105.6
40	-0.613851	-0.751843	13.799133	31.000000	2736.107181	0.311202	56.815259	0.006466	5.5	0.0	105.9
41	-0.601434	-0.752748	15.131415	32.000000	2684.482517	0.010707	16.746972	0.007300	6.0	0.0	106.4
42	-0.587407	-0.742284	15.487705	33.000000	2634.769878	0.306974	5.072861	0.006875	5.9	0.0	106.4
43	-0.609767	-0.751528	14.176084	34.000000	2586.864971	0.143028	62.466582	0.006075	7.9	0.0	108.2
44	-0.629568	-0.776499	14.693174	35.000000	2540.670953	0.140103	17.976414	0.004609	6.6	0.0	107.0
45	-0.638829	-0.758731	11.990233	36.000000	2496.097779	0.219092	89.283766	0.003116	5.8	0.0	106.2
46	-0.602487	-0.731127	12.863990	37.000000	2453.061610	0.059274	1.187952	0.002649	6.0	0.0	106.4
47	-0.579225	-0.695928	11.670387	38.000000	2411.484295	0.082024	48.316545	0.003948	5.3	0.0	105.7
48	-0.622966	-0.765678	14.271168	39.000000	2371.292890	0.265182	4.926376	0.003693	5.3	0.0	105.7
49	-0.646750	-0.762779	11.602900	40.000000	2332.419236	0.405243	9.781640	0.002513	5.7	0.0	106.1
50	-0.602638	-0.731633	12.899468	41.000000	2294.799571	0.227910	1.708448	0.003269	5.4	0.0	105.8
51	-0.647144	-0.766507	11.936237	42.000000	2258.374181	0.035812	11.254844	0.003809	5.5	0.0	106.1
52	-0.627563	-0.761683	13.412044	43.000000	2223.087084	0.146737	5.784762	0.003690	5.3	0.0	105.8
53	-0.618507	-0.737180	11.867341	44.000000	2188.885744	0.183725	10.075941	0.004329	5.7	0.0	106.1
54	-0.610897	-0.751464	14.056626	45.000000	2155.720809	0.169405	10.765418	0.003731	5.6	0.0	105.9
55	-0.645664	-0.763232	11.756780	46.000000	2123.545871	0.354038	16.160334	0.002728	5.5	0.0	105.8
56	-0.595482	-0.722928	12.744589	47.000000	2092.317256	0.131805	2.249741	0.003053	5.4	0.0	105.8
57	-0.609106	-0.728043	11.893722	48.000000	2061.993817	0.083433	17.736225	0.003254	5.5	0.0	105.8
58	-0.675140	-0.806077	13.093715	49.000000	2032.536763	0.069790	5.745769	0.002977	5.6	0.0	106.1
59	-0.621189	-0.737806	11.661753	50.000000	2003.909484	0.131438	37.712371	0.002248	5.7	0.0	106.0
60	-0.600171	-0.724212	12.404175	51.000000	1976.077408	0.034460	12.077425	0.002258	5.5	0.0	105.9
61	-0.648951	-0.766254	11.730304	52.000000	1949.007855	0.014197	7.536069	0.002146	5.5	0.0	105.8
62	-0.593108	-0.716566	12.345804	53.000000	1922.669911	0.001675	10.811113	0.003139	5.3	0.0	105.7
63	-0.613896	-0.733199	11.930320	54.000000	1897.034312	0.124838	7.594119	0.003676	5.3	0.0	105.8
64	-0.624430	-0.752912	12.848174	55.000000	1872.073334	0.323018	6.985540	0.002383	5.5	0.0	105.9
65	-0.588318	-0.705154	11.683595	56.000000	1847.760693	0.159239	2.861447	0.001509	5.3	0.0	105.6
66	-0.623525	-0.743206	11.968089	57.000000	1824.071454	0.008067	26.320747	0.002640	5.3	0.0	105.7
67	-0.584034	-0.702636	11.860265	58.000000	1800.981942	0.049386	33.163888	0.003439	5.6	0.0	106.0
68	-0.628520	-0.753701	12.518016	59.000000	1778.469667	0.095048	5.352533	0.003135	5.5	0.0	105.9
69	-0.643441	-0.760855	11.741356	60.000000	1756.513252	0.580552	44.231028	0.002934	5.7	0.0	106.2
70	-0.594074	-0.717192	12.311799	61.000000	1735.092358	0.099011	6.601558	0.003301	6.9	0.0	107.5
71	-0.581335	-0.699505	11.817034	62.000000	1714.187631	0.162939	0.281034	0.002270	7.0	0.0	107.4
72	-0.642643	-0.763586	12.094213	63.000000	1693.780636	0.417088	6.567975	0.002370	7.6	0.0	108.1
73	-0.604628	-0.721579	11.695073	64.000000	1673.853805	0.063430	82.498316	0.003745	5.7	0.0	106.2
74	-0.597684	-0.727352	12.966775	65.000000	1654.390388	0.266695	2.878247	0.003593	5.6	0.0	106.0
75	-0.602926	-0.719531	11.660493	66.000000	1635.374407	0.237257	32.985645	0.002181	5.3	0.0	105.7
76	-0.648130	-0.768178	12.004796	67.000000	1616.790607	0.004795	25.705548	0.002182	5.7	0.0	106.1
77	-0.641118	-0.758611	11.749306	68.000000	1598.624420	0.207717	6.437057	0.002030	5.6	0.0	106.1
78	-0.578061	-0.698970	12.090937	69.000000	1580.861927	0.066624	9.414863	0.002373	5.6	0.0	106.1
79	-0.678044	-0.794903	11.685943	70.000000	1563.489817	0.134421	49.886573	0.003247	5.6	0.0	106.0
80	-0.596881	-0.722514	12.563299	71.000000	1546.495363	0.040656	5.919061	0.002832	5.6	0.0	106.1
81	-0.654237	-0.770743	11.650643	72.000000	1529.866381	0.116518	25.578181	0.001227	5.8	0.0	106.3
82	-0.603871	-0.721692	11.782099	73.000000	1513.591206	0.413573	8.497283	0.001285	6.2	0.0	106.6
83	-0.657220	-0.773199	11.597850	73.999614	1497.664745	0.072485	68.553430	0.001494	7.2	0.0	107.6
84	-0.609023	-0.730167	12.114365	74.999614	1482.064008	0.027548	24.258292	0.001764	6.8	0.0	107.2
85	-0.625945	-0.742123	11.617784	75.999614	1466.784937	0.364532	15.097768	0.000975	7.1	0.0	107.5
86	-0.638580	-0.755839	11.725888	76.999614	1451.817685	0.217381	18.584907	0.000897	9.2	0.0	109.6
87	-0.641069	-0.757286	11.621768	77.999614	1437.152803	0.259670	46.871064	0.001360	8.8	0.0	109.1
88	-0.627997	-0.746732	11.873424	78.999614	1422.781219	0.070732	29.340149	0.001504	7.6	0.0	108.1
89	-0.600149	-0.716346	11.619707	79.999614	1408.694223	0.012707	72.456246	0.002820	7.8	0.0	108.2
90	-0.618280	-0.743016	12.473592	80.999614	1394.883443	0.085187	1.011200	0.002475	5.8	0.0	106.3
91	-0.595935	-0.712581	11.664593	81.999614	1381.340835	0.139750	14.771933	0.001658	5.8	0.0	106.2
92	-0.624865	-0.743034	11.816963	82.999614	1368.058662	0.086474	33.033420	0.001017	5.1	0.0	105.6
93	-0.623772	-0.739727	11.595554	83.999614	1355.029484	0.362596	19.536437	0.001238	5.5	0.0	105.9
94	-0.611429	-0.730374	11.894557	84.999614	1342.246140	0.342107	32.280672	0.001678	5.9	0.0	106.3
95	-0.663800	-0.779592	11.579117	85.999614	1329.701739	0.309196	81.886243	0.001642	4.5	0.0	104.9
96	-0.564155	-0.683346	11.919128	86.999614	1317.389642	0.012409	35.021620	0.002098	5.0	0.0	105.4
97	-0.581161	-0.697508	11.634744	87.999614	1305.303455	0.095510	18.667017	0.001909	5.3	0.0	105.7
98	-0.625271	-0.741987	11.671516	88.999614	1293.437019	0.177869	47.530358	0.001823	5.6	0.0	106.0
99	-0.603862	-0.720134	11.627270	89.999614	1281.784393	0.014134	28.918647	0.002095	5.4	0.0	105.8
100	-0.618143	-0.738614	12.047196	90.999614	1270.339850	0.052561	16.556089	0.001211	5.3	0.0	105.6
101	-0.582568	-0.699319	11.675088	91.999614	1259.097866	0.283454	0.264898	0.001059	5.5	0.0	106.0
102	-0.611604	-0.730289	11.868528	92.999614	1248.053110	0.230752	4.509004	0.000572	5.4	0.0	105.9
103	-0.575474	-0.693498	11.802480	92.978315	1248.286337	0.028797	4.513165	0.000646	5.5	0.0	105.9
104	-0.609099	-0.726133	11.703475	93.569940	1241.840337	0.055615	5.936610	0.000145	5.6	0.0	106.0
105	-0.631186	-0.748498	11.731230	93.808284	1239.262262	0.202215	6.986654	0.001864	5.2	0.0	105.6
106	-0.611011	-0.728880	11.786942	94.043894	1236.724254	0.023309	40.713938	0.001406	5.5	0.0	105.9
107	-0.596341	-0.712354	11.601300	95.043894	1226.066870	0.094678	35.753308	0.001912	5.8	0.0	106.2
108	-0.616034	-0.736704	12.067014	96.043894	1215.591596	0.075261	24.324026	0.002274	5.6	0.0	105.9
109	-0.604654	-0.721137	11.648271	97.043894	1205.293803	0.002155	26.180896	0.002080	5.4	0.0	105.7
110	-0.646550	-0.765748	11.919871	98.043894	1195.169018	0.210834	30.952213	0.002161	5.5	0.0	105.9
111	-0.627921	-0.744163	11.624189	99.043894	1185.212918	0.007748	86.199094	0.002484	5.3	0.0	105.6
112	-0.631568	-0.751699	12.013100	100.043894	1175.421322	0.087873	23.920063	0.001111	5.7	0.0	106.1
113	-0.618705	-0.736340	11.763510	101.043894	1165.790186	0.474029	4.906594	0.001253	7.2	0.0	107.6
114	-0.582877	-0.699223	11.634592	102.043781	1156.316659	0.146960	11.391112	0.000678	7.9	0.0	108.2
115	-0.589883	-0.708042	11.815804	102.963056	1147.741737	0.243787	27.269329	0.001934	6.3	0.0	106.7
116	-0.660424	-0.776874	11.644988	103.963056	1138.557088	0.085689	85.221851	0.001702	5.5	0.0	105.9
117	-0.586519	-0.704347	11.782792	104.963056	1129.518271	0.069441	3.154981	0.000786	5.6	0.0	105.9
118	-0.612083	-0.729301	11.721767	105.963056	1120.621844	0.070576	15.080683	0.000508	5.3	0.0	105.7
119	-0.646773	-0.763221	11.644778	106.756224	1113.664513	0.425392	18.312876	0.001427	5.5	0.0	105.9
120	-0.634619	-0.754318	11.969880	107.756224	1105.015110	0.178276	22.074932	0.002875	6.0	0.0	106.4
121	-0.614327	-0.730839	11.651195	108.756224	1096.499024	0.006779	59.327625	0.002465	5.6	0.0	106.0
122	-0.618155	-0.737789	11.963469	109.756224	1088.113198	0.259244	6.145020	0.001356	5.6	0.0	106.0
123	-0.612707	-0.729309	11.660203	110.756224	1079.854664	0.098119	16.610901	0.001065	5.4	0.0	105.8
124	-0.572312	-0.690944	11.863133	111.756224	1071.720547	0.036200	25.253827	0.002095	5.5	0.0	106.0
125	-0.638213	-0.754848	11.663461	112.756224	1063.708056	0.038216	35.957120	0.001309	5.6	0.0	106.0
126	-0.590890	-0.708847	11.795657	113.756224	1055.814483	0.404869	2.618013	0.000564	5.6	0.0	106.0
127	-0.617578	-0.735414	11.783578	114.756157	1048.037724	0.092516	1.695480	0.001315	6.3	0.0	106.8
128	-0.627232	-0.743201	11.596940	115.422043	1042.922173	0.173188	23.764985	0.001342	7.6	0.0	108.0
129	-0.650275	-0.768333	11.805862	116.422043	1035.332982	0.064084	11.172578	0.000999	5.9	0.0	106.3
130	-0.646895	-0.763200	11.630574	117.422043	1027.853443	0.007740	13.013521	0.001829	5.3	0.0	105.7
131	-0.619716	-0.740029	12.031301	118.422043	1020.481198	0.044597	19.491837	0.001781	5.5	0.0	105.9
132	-0.647570	-0.763633	11.606298	119.422043	1013.213955	0.035796	12.643274	0.000955	5.7	0.0	106.1
133	-0.619122	-0.737017	11.789544	120.422043	1006.049485	0.185950	35.485547	0.001679	5.2	0.0	105.6
134	-0.615612	-0.731674	11.606175	121.422043	998.985624	0.058441	53.751192	0.001664	5.4	0.0	105.8
135	-0.587540	-0.705493	11.795283	122.422043	992.020268	0.473379	33.403548	0.001779	5.5	0.0	105.9
136	-0.638974	-0.755557	11.658308	123.422043	985.151370	0.151007	146.139725	0.003469	5.3	0.0	105.7
137	-0.649893	-0.771651	12.175791	124.422043	978.376941	0.054800	15.297159	0.001973	5.7	0.0	106.0
138	-0.611846	-0.728875	11.702918	125.422043	971.695044	0.226743	3.848921	0.000489	5.5	0.0	106.0
139	-0.587218	-0.703904	11.668634	125.415366	971.739358	0.103036	0.769028	0.000497	5.5	0.0	105.9
140	-0.623243	-0.740300	11.705789	125.393560	971.884100	0.023584	10.982094	0.000334	5.2	0.0	105.6
141	-0.620420	-0.736927	11.650724	125.523399	971.022881	0.038005	2.084499	0.000798	5.5	0.0	105.9
142	-0.623431	-0.741144	11.771320	126.384210	965.351532	0.185581	29.528511	0.001635	5.5	0.0	105.9
143	-0.637086	-0.753080	11.599362	127.384210	958.845776	0.144014	71.560119	0.002164	5.5	0.0	105.9
144	-0.615908	-0.735072	11.916367	128.384210	952.427121	0.163845	21.240109	0.001268	5.4	0.0	105.8
145	-0.624394	-0.741176	11.678237	129.384210	946.093829	0.102636	10.935369	0.000565	5.7	0.0	106.1
146	-0.639328	-0.755870	11.654190	130.381460	939.861285	0.079467	5.970899	0.000725	5.7	0.0	106.1
147	-0.640496	-0.756549	11.605368	131.349399	933.889955	0.235685	32.593170	0.000531	5.5	0.0	105.9
148	-0.620789	-0.737030	11.624078	132.349365	927.800210	0.088771	10.478101	0.000683	5.5	0.0	106.0
149	-0.597475	-0.714114	11.663926	132.327506	927.932483	0.235444	26.270357	0.001015	5.3	0.0	105.7
150	-0.661095	-0.777638	11.654275	132.305647	928.064794	0.164675	79.240548	0.003585	5.4	0.0	105.8
151	-0.667262	-0.784659	11.739709	133.305647	922.050336	0.287404	6.086891	0.001258	6.0	0.0	106.4
152	-0.637264	-0.755602	11.833775	134.305647	916.113331	0.010844	9.494034	0.002072	5.8	0.0	106.2
153	-0.673811	-0.789564	11.575282	135.305647	910.252293	0.033300	27.263271	0.000954	7.7	0.0	108.1
154	-0.650116	-0.766605	11.648893	136.305647	904.465773	0.081540	18.547205	0.000409	7.4	0.0	107.9
155	-0.642882	-0.758967	11.608477	137.305618	898.752524	0.284569	1.820127	0.000367	5.3	0.0	105.7
156	-0.638091	-0.754234	11.614240	137.339198	898.561916	0.033342	2.087860	0.000912	5.2	0.0	105.7
157	-0.653365	-0.770542	11.717724	137.970352	894.994392	0.032367	7.129101	0.000338	5.8	0.0	106.4
158	-0.613458	-0.731233	11.777482	137.948493	895.117472	0.294959	9.236414	0.001561	5.5	0.0	105.9
159	-0.611729	-0.727659	11.593010	138.948493	889.521189	0.079531	36.043899	0.000983	5.4	0.0	105.8
160	-0.644414	-0.761738	11.732389	139.948493	883.994445	0.196368	23.298367	0.001175	5.5	0.0	105.9
161	-0.624171	-0.740182	11.601078	140.948493	878.535954	0.226639	42.816653	0.000855	5.5	0.0	105.8
162	-0.634234	-0.750787	11.655361	141.948493	873.144459	0.039087	13.652744	0.000503	5.3	0.0	105.6
163	-0.638331	-0.755320	11.698908	141.964012	873.061308	0.059002	8.480882	0.001069	5.2	0.0	105.5
164	-0.583826	-0.699798	11.597200	142.964012	867.736596	0.255301	12.362319	0.001270	5.1	0.0	105.6
165	-0.641571	-0.759323	11.775208	143.964012	862.476439	0.147518	21.874181	0.001663	5.2	0.0	105.7
166	-0.629247	-0.745296	11.604865	144.964012	857.279671	0.111711	32.016340	0.002185	6.2	0.0	106.7
167	-0.619370	-0.738422	11.905158	145.964012	852.145154	0.156470	20.597521	0.001682	6.4	0.0	106.8
168	-0.628469	-0.744984	11.651556	146.964012	847.071774	0.495655	11.829182	0.001070	7.9	0.0	108.3
169	-0.618528	-0.734501	11.597353	146.954578	847.119354	0.017563	41.310816	0.001008	6.9	0.0	107.4
170	-0.626834	-0.743737	11.690278	146.941313	847.186262	0.094403	23.941534	0.000845	5.6	0.0	106.1
171	-0.601943	-0.717899	11.595540	147.941313	842.171584	0.092068	36.139909	0.001329	5.6	0.0	106.0
172	-0.647898	-0.765746	11.784856	148.941313	837.215923	0.136261	35.777766	0.001651	5.6	0.0	106.1
173	-0.622300	-0.738769	11.646930	149.941313	832.318242	0.048992	14.929920	0.000410	5.6	0.0	106.0
174	-0.606454	-0.723033	11.657957	150.941313	827.477531	0.004905	0.720367	0.000795	5.6	0.0	106.1
175	-0.653514	-0.769974	11.646065	150.919455	827.582740	0.115872	16.070107	0.000847	5.4	0.0	105.7
176	-0.621081	-0.736974	11.589392	151.919139	822.798300	0.010667	48.753423	0.001072	5.5	0.0	106.0
177	-0.642028	-0.758927	11.689962	152.919139	818.067375	0.184047	24.319255	0.001452	5.5	0.0	105.9
178	-0.652172	-0.768100	11.592786	153.919139	813.390543	0.049720	116.952266	0.001998	5.5	0.0	105.9
179	-0.558977	-0.676786	11.780965	154.919139	808.766882	0.110744	36.202801	0.000533	5.4	0.0	105.9
180	-0.630687	-0.747556	11.686890	155.919139	804.195489	0.162200	26.501501	0.000235	5.4	0.0	105.8
181	-0.622332	-0.739200	11.686774	155.899451	804.284992	0.065657	20.391357	0.000516	5.6	0.0	106.0
182	-0.589977	-0.706264	11.628707	155.880173	804.372650	0.161014	1.557054	0.000834	5.5	0.0	105.8
183	-0.614306	-0.730110	11.580440	155.872945	804.405520	0.246365	18.687276	0.001151	5.8	0.0	106.2
184	-0.591000	-0.708072	11.707189	156.872945	799.883160	0.048325	22.752372	0.000682	5.6	0.0	106.1
185	-0.621668	-0.737834	11.616639	157.872945	795.411365	0.095201	0.150602	0.000538	5.4	0.0	105.9
186	-0.634003	-0.750830	11.682727	158.872724	790.990264	0.240205	11.224875	0.000462	5.8	0.0	106.3
187	-0.611680	-0.728033	11.635292	159.819466	786.848763	0.231900	7.271750	0.000694	5.2	0.0	105.6
188	-0.630884	-0.747964	11.708035	160.631270	783.331929	0.155965	15.438742	0.000823	5.5	0.0	105.9
189	-0.639766	-0.755930	11.616397	161.631270	779.042786	0.214661	31.867126	0.001554	5.5	0.0	105.9
190	-0.642307	-0.760893	11.858662	162.631270	774.800357	0.236756	19.241594	0.001416	5.6	0.0	106.0
191	-0.615649	-0.732664	11.701454	163.631270	770.603882	0.474767	9.622952	0.000561	6.0	0.0	106.4
192	-0.609395	-0.726417	11.702231	164.631255	766.452683	0.166340	5.887483	0.000610	7.0	0.0	107.5
193	-0.595500	-0.712803	11.730269	164.609788	766.541327	0.142509	14.476675	0.000574	7.9	0.0	108.3
194	-0.651072	-0.767806	11.673378	165.609481	762.434859	0.221648	1.057929	0.000593	7.3	0.0	107.7
195	-0.625876	-0.743398	11.752212	166.438788	759.061529	0.122866	9.903605	0.000209	6.0	0.0	106.4
196	-0.611828	-0.729476	11.764839	166.439120	759.060185	0.035515	8.592240	0.001085	5.9	0.0	106.3
197	-0.627112	-0.745132	11.802033	166.417687	759.146994	0.014912	26.546564	0.001358	5.3	0.0	105.7
198	-0.612031	-0.728085	11.605347	167.417667	755.118008	0.265881	33.172820	0.001851	5.6	0.0	106.1
199	-0.618776	-0.736931	11.815553	168.417667	751.131484	0.351734	11.731798	0.001793	5.8	0.0	106.3
