1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
37	-0.472903	-0.589576	11.667279	36.000000	1544.474358	0.143046	56.611797	0.001663	4.4	0.0	104.9
38	-0.529626	-0.645983	11.635739	37.000000	1517.845489	0.109681	21.516234	0.002200	4.3	0.0	104.9
39	-0.453175	-0.575956	12.278069	38.000000	1492.119295	0.352098	8.884945	0.002151	4.2	0.0	104.8
40	-0.497259	-0.614463	11.720402	39.000000	1467.250640	0.063849	11.655028	0.001810	4.2	0.0	104.7
41	-0.507068	-0.626797	11.972899	40.000000	1443.197351	0.178089	15.809951	0.001974	5.7	0.0	106.2
42	-0.559781	-0.676201	11.641920	41.000000	1419.919974	0.078881	47.551263	0.000930	5.8	0.0	106.3
43	-0.540078	-0.656637	11.655866	42.000000	1397.381562	0.366095	6.240615	0.001640	4.3	0.0	104.9
44	-0.473413	-0.593260	11.984633	41.985157	1397.710868	0.024492	17.665407	0.001111	4.1	0.0	104.6
45	-0.506112	-0.623315	11.720308	42.985157	1375.866569	0.498829	9.225482	0.000729	4.5	0.0	105.1
46	-0.464214	-0.580930	11.671599	42.970314	1376.185817	0.110376	12.215962	0.000817	4.4	0.0	104.8
47	-0.480657	-0.598453	11.779634	42.955472	1376.505178	0.286398	27.753150	0.001477	4.5	0.0	105.1
48	-0.486750	-0.604606	11.785681	43.955472	1355.313658	0.065726	2.050162	0.000597	4.2	0.0	104.7
49	-0.483010	-0.599848	11.683813	44.955472	1334.764739	0.167952	2.841461	0.000710	4.4	0.0	105.0
50	-0.559198	-0.675295	11.609677	44.940629	1335.065196	0.399536	5.824365	0.001215	4.1	0.0	104.6
51	-0.425678	-0.543144	11.746648	45.940629	1315.121176	0.194396	16.115467	0.000579	4.2	0.0	104.8
52	-0.502853	-0.619953	11.710000	45.969569	1314.552865	0.102116	5.193888	0.000909	4.1	0.0	104.7
53	-0.492160	-0.608332	11.617155	46.771710	1298.993916	0.218845	0.389766	0.001620	4.7	0.0	105.2
54	-0.487470	-0.606357	11.888657	47.771710	1280.105423	0.123744	9.011725	0.000574	4.2	0.0	104.8
55	-0.462655	-0.580396	11.774097	48.771710	1261.758368	0.068228	7.985262	0.001461	4.2	0.0	104.7
56	-0.516132	-0.635800	11.966794	48.757287	1262.019243	0.264746	19.202020	0.001671	4.9	0.0	105.6
57	-0.494176	-0.610383	11.620622	49.757287	1244.183352	0.072048	17.705034	0.000312	6.3	0.0	106.7
58	-0.521365	-0.637811	11.644511	50.757025	1226.849059	0.393229	3.050366	0.001855	5.8	0.0	106.3
59	-0.501523	-0.621414	11.989077	50.742215	1227.102312	0.321957	31.014273	0.001903	4.9	0.0	105.5
60	-0.515195	-0.631007	11.581197	51.742215	1210.233121	0.386618	2.024027	0.001375	4.3	0.0	104.7
61	-0.499693	-0.616699	11.700556	52.742215	1193.821448	0.196706	42.207747	0.001518	4.3	0.0	104.8
62	-0.503074	-0.619212	11.613837	53.742215	1177.848929	0.084284	14.813668	0.001580	4.3	0.0	104.7
63	-0.476717	-0.595314	11.859748	54.742215	1162.298170	0.033644	26.103957	0.003594	4.4	0.0	105.0
64	-0.481048	-0.599204	11.815597	55.742215	1147.152684	0.123063	27.338217	0.002443	4.3	0.0	104.9
65	-0.475403	-0.592499	11.709574	56.742215	1132.396831	0.259295	4.108849	0.000998	4.5	0.0	105.1
66	-0.448034	-0.566034	11.799923	56.727372	1132.613080	0.053003	10.637707	0.000368	4.3	0.0	104.8
67	-0.471722	-0.588907	11.718477	57.719448	1118.339119	0.628188	4.641345	0.001044	4.2	0.0	104.7
68	-0.500708	-0.616803	11.609477	57.704606	1118.550017	0.061956	43.885062	0.001664	4.2	0.0	104.8
69	-0.469132	-0.587281	11.814888	57.689763	1118.761007	0.258041	15.098975	0.003428	5.7	0.0	106.2
70	-0.494805	-0.611941	11.713627	58.689763	1104.722052	0.110706	22.861368	0.000969	5.6	0.0	106.1
71	-0.512576	-0.630360	11.778429	59.689763	1091.031071	0.219867	13.459272	0.000748	4.1	0.0	104.5
72	-0.451007	-0.568103	11.709564	59.675687	1091.221434	0.183663	14.049355	0.000669	4.2	0.0	104.7
73	-0.482222	-0.600708	11.848551	60.507937	1080.079330	0.187456	4.828206	0.001347	4.2	0.0	104.6
74	-0.464589	-0.581991	11.740221	61.507873	1066.989558	0.293342	20.700172	0.001339	4.2	0.0	104.6
75	-0.488784	-0.605027	11.624306	62.507873	1054.212444	0.846992	23.488679	0.002007	4.2	0.0	104.7
76	-0.498224	-0.618301	12.007698	63.507873	1041.737720	0.277303	6.537785	0.002618	4.1	0.0	104.5
77	-0.491937	-0.609064	11.712740	64.507873	1029.554774	0.153040	25.084881	0.001748	4.1	0.0	104.6
78	-0.509462	-0.628065	11.860249	65.507873	1017.653490	0.243212	0.233822	0.001381	4.1	0.0	104.6
79	-0.535941	-0.652273	11.633231	66.507873	1006.024211	0.360010	27.646792	0.001103	4.3	0.0	104.8
80	-0.517461	-0.633975	11.651404	67.169631	998.473480	0.009628	18.066049	0.001107	4.2	0.0	104.6
81	-0.489762	-0.606132	11.636969	68.169631	987.276019	0.039342	12.550549	0.000590	4.2	0.0	104.7
82	-0.509565	-0.626322	11.675737	69.169631	976.326923	0.272834	6.281197	0.000749	4.3	0.0	104.8
83	-0.508584	-0.625642	11.705751	70.168287	965.632256	0.073567	7.722963	0.000325	4.4	0.0	104.9
84	-0.505787	-0.622512	11.672546	71.146002	955.386416	0.220464	5.772208	0.001573	4.5	0.0	105.0
85	-0.481781	-0.601166	11.938470	71.134858	955.501975	0.230568	22.481730	0.002598	5.8	0.0	106.4
86	-0.495346	-0.611383	11.603651	72.134858	945.242637	0.321907	46.921899	0.001988	6.3	0.0	106.8
87	-0.498103	-0.615871	11.776793	73.134858	935.201270	0.098615	20.681632	0.000719	5.5	0.0	105.9
88	-0.469263	-0.585925	11.666187	74.134858	925.371001	0.265048	4.020718	0.000550	4.3	0.0	104.8
89	-0.525304	-0.642629	11.732574	75.134811	915.745682	0.032754	19.186892	0.000633	4.2	0.0	104.7
90	-0.473316	-0.589991	11.667479	76.134605	906.320032	0.056890	4.004841	0.000518	4.2	0.0	104.8
91	-0.477911	-0.594846	11.693480	76.119771	906.458466	0.090593	0.512758	0.001400	4.2	0.0	104.6
92	-0.491319	-0.610113	11.879458	77.119670	897.221103	0.132508	15.687849	0.000800	4.2	0.0	104.7
93	-0.530705	-0.648640	11.793460	78.119670	888.169205	0.392044	5.279804	0.001290	4.2	0.0	104.7
94	-0.464949	-0.582612	11.766279	78.104827	888.302230	0.590984	12.015742	0.001576	4.2	0.0	104.6
95	-0.510796	-0.627203	11.640739	79.104827	879.428509	0.620046	34.826611	0.000889	4.0	0.0	104.5
96	-0.498699	-0.615327	11.662799	80.104573	870.732506	0.122790	0.580234	0.000746	5.0	0.0	105.7
97	-0.524043	-0.641726	11.768236	80.089730	870.860358	0.260914	15.397092	0.000843	7.0	0.0	107.5
98	-0.530785	-0.647295	11.650988	81.089722	862.330080	0.083369	0.479494	0.000661	6.5	0.0	107.1
99	-0.468488	-0.585944	11.745572	82.089722	853.965231	0.177413	9.827179	0.001063	4.7	0.0	105.3
100	-0.501463	-0.617534	11.607162	83.089722	845.761105	0.100300	13.584186	0.000701	6.3	0.0	106.9
101	-0.476252	-0.592131	11.587904	83.075106	845.879881	0.060872	10.400603	0.001325	6.4	0.0	107.0
102	-0.475053	-0.592773	11.772026	84.075057	837.830029	0.409870	20.287936	0.001518	7.2	0.0	107.7
103	-0.476131	-0.592393	11.626163	85.075057	829.931565	0.171519	4.626390	0.001245	6.7	0.0	107.2
104	-0.501570	-0.619202	11.763172	86.075057	822.180633	0.284539	18.318436	0.001551	6.8	0.0	107.4
105	-0.502469	-0.618698	11.622901	87.075057	814.573136	0.128239	1.439397	0.001551	6.3	0.0	106.9
106	-0.474106	-0.591545	11.743886	88.075057	807.105130	0.172323	23.800065	0.001359	6.4	0.0	107.0
107	-0.480800	-0.596708	11.590764	89.075057	799.772814	0.411298	5.876187	0.000568	6.5	0.0	107.0
108	-0.502730	-0.619087	11.635682	90.068535	792.619065	0.206094	12.387856	0.000910	6.6	0.0	107.2
109	-0.465828	-0.581677	11.584876	91.068446	785.547060	0.282253	21.580522	0.001317	7.2	0.0	107.6
110	-0.524621	-0.641835	11.721449	92.068446	778.599524	0.305921	20.675466	0.001339	7.2	0.0	107.6
111	-0.471238	-0.587342	11.610441	93.068446	771.773802	0.165779	16.351323	0.000612	7.0	0.0	107.5
112	-0.502019	-0.618256	11.623738	94.068446	765.066717	0.111978	2.285808	0.000602	7.2	0.0	107.6
113	-0.524167	-0.640098	11.593101	95.066392	758.488628	0.055963	11.150423	0.001237	6.7	0.0	107.2
114	-0.462682	-0.579511	11.682900	96.066392	752.009496	0.029211	21.875612	0.000643	7.0	0.0	107.5
115	-0.485482	-0.601849	11.636685	97.066392	745.640118	0.107846	5.401447	0.000985	7.2	0.0	107.7
116	-0.501963	-0.619380	11.741710	98.066392	739.377729	0.002288	21.278142	0.000270	7.2	0.0	107.7
117	-0.481113	-0.598188	11.707550	98.809788	734.790038	0.022575	16.532062	0.000941	6.5	0.0	106.9
118	-0.484412	-0.600446	11.603423	98.794949	734.881055	0.058623	12.668075	0.001756	6.2	0.0	106.6
119	-0.464896	-0.583242	11.834636	99.794949	728.797348	0.146191	14.955655	0.001102	6.5	0.0	106.9
120	-0.479066	-0.595818	11.675217	100.794949	722.813542	0.557397	4.415889	0.001440	6.2	0.0	106.8
121	-0.472705	-0.588605	11.590015	100.780106	722.901643	0.300926	72.277895	0.001044	5.3	0.0	105.8
122	-0.502423	-0.618923	11.649997	101.780106	717.013868	0.364807	1.527930	0.000499	5.6	0.0	106.2
123	-0.494595	-0.611186	11.659081	101.765262	717.100560	0.182944	4.090623	0.001224	5.3	0.0	105.9
124	-0.477076	-0.592842	11.576603	101.780558	717.011227	0.044978	35.415233	0.001448	5.1	0.0	105.6
125	-0.542489	-0.659359	11.687066	102.780558	711.218627	0.514585	16.741675	0.000708	5.6	0.0	106.1
126	-0.506079	-0.622448	11.636893	103.780558	705.518872	0.227385	2.525492	0.000725	5.5	0.0	106.0
127	-0.517463	-0.634084	11.662100	104.780189	699.911800	0.074357	0.690596	0.000704	5.2	0.0	105.7
128	-0.508389	-0.625882	11.749237	104.766349	699.988820	0.459438	11.614278	0.001375	5.7	0.0	106.1
129	-0.530066	-0.646422	11.635593	105.766349	694.466938	0.041145	23.680779	0.000685	5.3	0.0	105.8
130	-0.463353	-0.579760	11.640692	105.751506	694.548264	0.003401	23.145891	0.001449	5.3	0.0	105.8
131	-0.490564	-0.608006	11.744120	105.736663	694.629609	0.042570	8.401431	0.000439	7.2	0.0	107.7
132	-0.480326	-0.597403	11.707656	106.736663	689.191627	0.318539	9.306440	0.001372	7.2	0.0	107.6
133	-0.518494	-0.637014	11.852021	107.736661	683.838137	0.113191	1.278499	0.000749	6.5	0.0	107.1
134	-0.482904	-0.601769	11.886559	107.721821	683.916975	0.436718	3.422344	0.001432	5.2	0.0	105.8
135	-0.511997	-0.629112	11.711422	108.721512	678.646409	0.043744	7.375202	0.000368	5.0	0.0	105.6
136	-0.471830	-0.588665	11.683438	108.706669	678.724072	0.166180	4.590800	0.001122	5.1	0.0	105.7
137	-0.508640	-0.625963	11.732298	109.705954	673.535028	0.031054	10.522461	0.000301	5.4	0.0	106.0
138	-0.484526	-0.602005	11.747867	109.691111	673.611525	0.566265	11.705691	0.000891	5.4	0.0	105.8
139	-0.500640	-0.617428	11.678819	109.676709	673.685763	0.330524	0.614665	0.000986	5.6	0.0	106.0
140	-0.488805	-0.604840	11.603513	109.661866	673.762294	0.453388	31.340597	0.000754	5.3	0.0	105.7
141	-0.509607	-0.625457	11.585005	109.647022	673.838843	0.449352	64.890613	0.001428	5.6	0.0	105.9
142	-0.500710	-0.617344	11.663389	110.646900	668.720936	0.052790	18.011293	0.002137	5.4	0.0	105.8
143	-0.521766	-0.637769	11.600272	111.646900	663.679575	0.086618	77.705748	0.001311	5.4	0.0	105.8
144	-0.498408	-0.614372	11.596480	112.646900	658.713657	0.007520	17.344515	0.000844	5.6	0.0	106.0
145	-0.528160	-0.644399	11.623917	112.632057	658.786824	0.225824	7.184760	0.001124	5.3	0.0	105.9
146	-0.496391	-0.613269	11.687868	113.631407	653.896742	0.258054	8.601753	0.000479	5.7	0.0	106.2
147	-0.509019	-0.625735	11.671588	114.631405	649.075623	0.349428	5.459927	0.001907	7.4	0.0	107.8
148	-0.485831	-0.602102	11.627110	115.631400	644.325086	0.123534	13.609169	0.000771	7.1	0.0	107.5
149	-0.459108	-0.575686	11.657835	116.631400	639.643559	0.046186	0.260607	0.001317	7.5	0.0	108.0
150	-0.480797	-0.597443	11.664558	116.616557	639.712550	0.550175	10.268489	0.001076	5.1	0.0	105.5
151	-0.507387	-0.623494	11.610698	116.601713	639.781557	0.017226	5.226397	0.000281	5.2	0.0	105.7
152	-0.489261	-0.605434	11.617341	117.596888	635.187698	0.593882	5.589438	0.000885	5.5	0.0	105.9
153	-0.496840	-0.613595	11.675451	117.582086	635.255546	0.297512	13.047110	0.001032	5.5	0.0	105.9
154	-0.493241	-0.610780	11.753928	118.372571	631.652537	0.054291	22.630995	0.001606	5.3	0.0	105.7
155	-0.489424	-0.606052	11.662753	119.372571	627.152708	0.004984	5.682913	0.000741	5.6	0.0	106.0
156	-0.493444	-0.609799	11.635512	119.357728	627.219032	0.277465	14.518259	0.002714	5.6	0.0	106.1
157	-0.491086	-0.609836	11.875003	120.357728	622.781927	0.087141	16.887098	0.002008	5.3	0.0	105.7
158	-0.486022	-0.603013	11.699099	121.357728	618.407160	0.037884	6.046482	0.000511	5.7	0.0	106.1
159	-0.502563	-0.619816	11.725285	121.342885	618.471646	0.049953	5.163765	0.001047	5.5	0.0	106.0
160	-0.492478	-0.609649	11.717167	122.342884	614.157021	0.516661	1.948190	0.000553	5.4	0.0	105.8
161	-0.481073	-0.598702	11.762911	122.333736	614.196217	0.030973	10.699521	0.000662	5.5	0.0	106.0
162	-0.512677	-0.630682	11.800489	122.319976	614.255185	0.096153	5.466522	0.001174	5.4	0.0	105.9
163	-0.476672	-0.594084	11.741228	122.305133	614.318808	0.257554	3.546306	0.001540	5.4	0.0	105.8
164	-0.506867	-0.623979	11.711177	123.305133	610.061726	0.129128	1.317292	0.000342	5.5	0.0	105.9
165	-0.481549	-0.599012	11.746294	123.290456	610.123781	0.148688	6.389038	0.000477	5.4	0.0	105.9
166	-0.520428	-0.638301	11.787284	123.277152	610.180039	0.071148	3.199951	0.000361	5.6	0.0	106.0
167	-0.525079	-0.642719	11.764076	124.117247	606.647662	0.343777	5.453488	0.001209	5.6	0.0	106.1
168	-0.525032	-0.641518	11.648668	124.102408	606.709698	0.023835	15.475580	0.001055	5.4	0.0	105.8
169	-0.502687	-0.619636	11.694854	125.102408	602.557065	0.007128	7.235850	0.001063	6.0	0.0	106.6
170	-0.546409	-0.662499	11.608980	125.135903	602.418960	0.380673	11.539909	0.000527	6.0	0.0	106.6
171	-0.511730	-0.627684	11.595448	125.121183	602.479645	0.394900	37.573824	0.001387	8.0	0.0	108.4
172	-0.467853	-0.584978	11.712494	126.121181	598.384528	0.071198	7.671385	0.001216	6.7	0.0	107.1
173	-0.501495	-0.617524	11.602955	127.121181	594.344697	0.016959	29.201646	0.000452	6.2	0.0	106.6
174	-0.515097	-0.630948	11.585116	127.106338	594.404262	0.099693	37.157430	0.000247	5.4	0.0	105.8
175	-0.525167	-0.641028	11.586100	127.095975	594.445856	0.006735	25.536471	0.001003	5.7	0.0	106.2
176	-0.447192	-0.563777	11.658507	127.081302	594.504756	0.519784	12.877727	0.000722	5.4	0.0	105.8
177	-0.490966	-0.608065	11.709883	127.066459	594.564354	0.072235	17.946531	0.000297	6.1	0.0	106.6
178	-0.522040	-0.639388	11.734739	127.055052	594.610161	0.417001	16.662570	0.001031	5.5	0.0	106.0
179	-0.508174	-0.626860	11.868649	127.040233	594.669684	0.082638	18.464710	0.001863	5.5	0.0	106.0
180	-0.486746	-0.603244	11.649801	128.040233	590.679689	0.345119	2.219984	0.000972	5.2	0.0	105.6
181	-0.487343	-0.604073	11.672990	129.040233	586.742881	0.358410	20.435639	0.000936	5.6	0.0	106.0
182	-0.516029	-0.632066	11.603769	130.040233	582.858202	0.311523	3.659149	0.000858	5.8	0.0	106.3
183	-0.485276	-0.600959	11.568318	130.025401	582.915444	0.131898	19.058422	0.001395	5.4	0.0	105.8
184	-0.499223	-0.615600	11.637774	131.025401	579.081114	0.551783	3.653100	0.001241	5.6	0.0	106.1
185	-0.523122	-0.640400	11.727830	131.010558	579.137659	0.515428	14.207360	0.000571	5.5	0.0	106.0
186	-0.475900	-0.592958	11.705718	130.995754	579.194063	0.197353	5.374731	0.001628	6.1	0.0	106.6
187	-0.501513	-0.618576	11.706302	131.989298	575.432657	0.011924	8.949651	0.001107	6.4	0.0	107.0
188	-0.518775	-0.636592	11.781704	132.989298	571.695822	0.370747	4.865790	0.001166	8.3	0.0	108.6
189	-0.510656	-0.628300	11.764435	133.989298	568.007207	0.174039	1.483191	0.000721	7.3	0.0	107.7
190	-0.501525	-0.618690	11.716458	134.989298	564.365887	0.095186	1.672254	0.000480	7.1	0.0	107.6
191	-0.480499	-0.597367	11.686790	134.983039	564.388531	0.401572	2.234785	0.001364	4.5	0.0	105.1
192	-0.531282	-0.648566	11.728423	135.983039	560.793313	0.115049	16.646057	0.000284	5.1	0.0	105.7
193	-0.478911	-0.596146	11.723464	136.982966	557.243864	0.036664	13.127802	0.000207	4.8	0.0	105.4
194	-0.480530	-0.597836	11.730540	136.971305	557.284996	0.260137	10.470146	0.001213	5.5	0.0	105.9
195	-0.497483	-0.613794	11.631096	137.021723	557.107191	0.403742	9.431863	0.000451	5.3	0.0	105.8
196	-0.486061	-0.602479	11.641835	137.972955	553.773680	0.021562	8.935274	0.000373	5.9	0.0	106.5
197	-0.483773	-0.599967	11.619380	137.992419	553.705887	0.095178	12.317041	0.001575	5.4	0.0	105.8
198	-0.484470	-0.601722	11.725177	138.992419	550.245062	0.046752	1.691071	0.001315	5.6	0.0	105.9
199	-0.497376	-0.613856	11.648013	139.992419	546.827230	0.006162	1.197019	0.000846	5.4	0.0	105.9
